id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate,limit
1,longest_profit,9.58005136617111,0.350410495683847,1.1788069184302081,5,113061,0.030808,10,5,0.3,normal
1,longest_carbon,9.578049330379647,0.33517330686966434,1.1844788871646783,5,112658,0.030645,10,5,0.3,normal
1,hungriest_carbon,8.688322649967583,0.328657787452329,0.8996352125761873,6,111552,0.030712,10,5,0.3,normal
1,longest_freeHW,9.639076380073986,0.3896489868996785,1.15061467729891,5,109846,0.030344,10,5,0.3,normal
1,hungriest_random,8.737960935250795,0.25707634137560464,0.8744352123585393,6,115332,0.032889,10,5,0.3,normal
1,hungriest_freeHW,8.3823221779306,0.29157865941244887,0.956560255659541,6,111606,0.030919,10,5,0.3,normal
1,random_profit,9.8911895378864,0.3900145971879064,1.1065368082399476,5,127542,0.034378,10,5,0.3,normal
1,hungriest_profit,8.693460919739545,0.3404866154769171,0.8988643004015281,6,111552,0.035892,10,5,0.3,normal
1,longest_balanced,9.577999587282221,0.3312752079971803,1.1779613628746526,5,112403,0.030681,10,5,0.3,normal
1,random_balanced,9.578049330379647,0.3321333068696643,1.1780788871646783,5,131183,0.034538,10,5,0.3,normal
1,longest_random,9.573849947973446,0.3552750953170435,1.169142541982304,5,116259,0.032917,10,5,0.3,normal
1,random_freeHW,9.57407567253809,0.3561840802157184,1.1702152234799965,5,131180,0.034893,10,5,0.3,normal
1,random_carbon,9.879803057958519,0.392160691616251,1.1270416333985789,5,127132,0.034226,10,5,0.3,normal
1,random_random,9.53033510448685,0.42390155032558363,1.1988814834685906,5,102102,0.029681,10,5,0.3,normal
1,hungriest_balanced,8.688322649967583,0.32561778745232894,0.8932352125761873,6,111098,0.034868,10,5,0.3,normal
1,MILP,10.010245223621936,0.3091721489614859,1.0585683293285,5,0,0.638707,10,5,0.3,normal
2,longest_profit,7.923581542170043,0.34370716568134846,1.1029095646991207,6,114388,0.031045,10,5,0.3,normal
2,longest_freeHW,9.64224822334676,0.3844179854675361,1.1493483067287988,5,110246,0.030226,10,5,0.3,normal
2,hungriest_freeHW,8.3823221779306,0.29157865941244887,0.956560255659541,6,111606,0.030778,10,5,0.3,normal
2,longest_random,7.202862021661101,0.30465203718859923,0.9089134425979835,6,115143,0.032363,10,5,0.3,normal
2,hungriest_carbon,8.688322649967583,0.328657787452329,0.8996352125761873,6,111552,0.030765,10,5,0.3,normal
2,random_profit,8.390335762799422,0.30040588448741945,0.9705202971706337,6,130767,0.044939,10,5,0.3,normal
2,longest_carbon,7.921529763281155,0.3295118779946818,1.1124640091435654,6,114006,0.030969,10,5,0.3,normal
2,hungriest_balanced,8.688322649967583,0.32561778745232894,0.8932352125761873,6,111098,0.030815,10,5,0.3,normal
2,hungriest_profit,7.043285321003551,0.32586857156423255,0.8285402933338136,7,112278,0.030894,10,5,0.3,normal
2,hungriest_random,8.388127687715683,0.2773559304257848,0.9661796930350262,6,118742,0.03374,10,5,0.3,normal
2,random_balanced,8.250828589306991,0.3351375984992577,1.0257994134645423,6,127888,0.03402,10,5,0.3,normal
2,random_freeHW,8.456406306178375,0.34837394559383383,0.9360621742718374,6,132037,0.034778,10,5,0.3,normal
2,longest_balanced,7.927823988546228,0.31665716408449573,1.1076373558069381,6,113027,0.030822,10,5,0.3,normal
2,random_carbon,8.253531828516975,0.32201686997318646,1.0348837259624355,6,128566,0.034166,10,5,0.3,normal
2,random_random,9.896558123380402,0.33995252235847484,1.106647231459838,5,97203,0.030695,10,5,0.3,normal
2,MILP,10.010245223621936,0.3087921489614859,1.0577683293285,5,0,0.518768,10,5,0.3,normal
3,longest_profit,7.930979804976987,0.34655742880197976,1.1090532134302973,6,112329,0.030693,10,5,0.3,normal
3,longest_carbon,7.927873731643654,0.3205552629569798,1.1141548800969638,6,111925,0.03059,10,5,0.3,normal
3,longest_freeHW,7.898906310508684,0.370837692108804,1.107977100250083,6,111028,0.030159,10,5,0.3,normal
3,longest_balanced,7.928977769185523,0.3282802399877971,1.1083251821647675,6,111920,0.030362,10,5,0.3,normal
3,longest_random,7.9017186141092814,0.37552059284225836,1.124224434060159,6,116059,0.032436,10,5,0.3,normal
3,hungriest_carbon,8.399025038562455,0.3235416808649118,1.0306008058764338,6,125750,0.032864,10,5,0.3,normal
3,hungriest_freeHW,6.990625978848627,0.2367166963986524,0.8299012668820124,7,127374,0.033174,10,5,0.3,normal
3,random_carbon,6.209400235373749,0.1822239837036173,0.6947241128034503,7,188066,0.043733,10,5,0.3,normal
3,hungriest_balanced,8.39585319528968,0.3242126822970542,1.0222671764465452,6,129402,0.033428,10,5,0.3,normal
3,random_balanced,6.209050687276324,0.17730027095613327,0.6851265885134245,7,178977,0.04197,10,5,0.3,normal
3,hungriest_profit,8.400079333006898,0.3319285590232451,1.0278535836542118,6,129762,0.033575,10,5,0.3,normal
3,hungriest_random,6.990625978848627,0.2367166963986524,0.8299012668820124,7,132683,0.035651,10,5,0.3,normal
3,MILP,8.499405876640648,0.31806170946054546,0.9842691127533907,6,0,0.171612,10,5,0.3,normal
3,random_freeHW,7.87464714602749,0.4248956512938943,1.1231997556072502,6,129897,0.034597,10,5,0.3,normal
3,random_random,8.241251997038983,0.3652527024019948,1.0358116080525328,6,121043,0.034947,10,5,0.3,normal
3,random_profit,8.499405876640646,0.3195817094605454,0.9874691127533908,6,139185,0.036826,10,5,0.3,normal
4,longest_profit,7.296436052484577,0.24074160624461657,0.8784991241437482,6,124966,0.032723,10,5,0.3,normal
4,hungriest_carbon,6.738014210235099,0.3066664858502107,0.9146854384508081,7,119679,0.031834,10,5,0.3,normal
4,hungriest_profit,8.165961781654012,0.3426637509387714,1.0720636043299727,6,122562,0.032401,10,5,0.3,normal
4,longest_freeHW,7.901340110157067,0.39631663106911363,1.1165903858833826,6,112454,0.030773,10,5,0.3,normal
4,longest_carbon,6.531056008484004,0.24516463148701612,0.9229939511159426,7,114473,0.03098,10,5,0.3,normal
4,longest_random,7.922314672635837,0.3595798775446685,1.1043805705478893,6,116976,0.032704,10,5,0.3,normal
4,longest_balanced,7.288798315946897,0.20319460068100562,0.8797667621526192,6,123838,0.034625,10,5,0.3,normal
4,hungriest_freeHW,7.732013867018482,0.23355504158127993,0.8091524031293249,6,191473,0.042658,10,5,0.3,normal
4,hungriest_balanced,8.391361652243866,0.3145335283307529,0.9805430749484113,6,122959,0.032857,10,5,0.3,normal
4,random_profit,9.55154970308775,0.4175322045467581,1.2027747653330918,5,131483,0.034836,10,5,0.3,normal
4,hungriest_random,8.385160234046202,0.3224381279639494,0.9772786985005072,6,126047,0.034645,10,5,0.3,normal
4,random_carbon,7.74138712848892,0.221939440515941,0.8143504090071176,6,146757,0.037251,10,5,0.3,normal
4,MILP,9.585783578308913,0.35650611267049664,1.1817688929211412,5,0,0.184701,10,5,0.3,normal
4,random_random,7.535854264226984,0.34609971950884083,0.837778056760487,6,118409,0.032104,10,5,0.3,normal
4,random_freeHW,7.442352184256119,0.3499300787159688,0.8706297750535741,6,141518,0.036678,10,5,0.3,normal
4,random_balanced,8.391361652243866,0.3145335283307529,0.9805430749484113,6,137034,0.04028,10,5,0.3,normal
5,longest_freeHW,4.063525614258785,0.36938839589443073,0.6988722233078805,8,107561,0.029706,10,5,0.3,normal
5,longest_profit,4.088826834582003,0.40188882564780537,0.6944331307963425,8,108048,0.029223,10,5,0.3,normal
5,longest_carbon,4.073728995798922,0.3289483454530354,0.6957509796841617,8,107723,0.029323,10,5,0.3,normal
5,longest_balanced,4.082280757428209,0.3384962966503853,0.6911588426795465,8,108036,0.029182,10,5,0.3,normal
5,longest_random,4.061317539175044,0.349378441832796,0.7009316191722732,8,112791,0.033538,10,5,0.3,normal
5,hungriest_profit,4.690686421437883,0.3168470145790063,0.5524228065931578,8,102637,0.031767,10,5,0.3,normal
5,hungriest_balanced,4.6893762072140355,0.3029115170158009,0.5535798344951732,8,102695,0.028704,10,5,0.3,normal
5,random_freeHW,4.668952952800021,0.28847371274695677,0.5556404676070035,8,120557,0.032804,10,5,0.3,normal
5,hungriest_carbon,4.678868222618342,0.2732615269505295,0.5540813558966697,8,102690,0.028687,10,5,0.3,normal
5,hungriest_freeHW,4.668952952800021,0.28847371274695677,0.5556404676070035,8,102343,0.028694,10,5,0.3,normal
5,random_balanced,4.6893762072140355,0.3029115170158009,0.5535798344951732,8,121719,0.033102,10,5,0.3,normal
5,random_random,4.668952952800021,0.28847371274695677,0.5556404676070035,8,93315,0.02782,10,5,0.3,normal
5,MILP,4.789375608938185,0.2924466121828243,0.5218163630129182,8,0,0.151582,10,5,0.3,normal
5,random_profit,3.4477528377656923,0.2976314268281885,0.5258959965227045,8,122656,0.033139,10,5,0.3,normal
5,hungriest_random,4.668952952800021,0.28847371274695677,0.5556404676070035,8,108987,0.031912,10,5,0.3,normal
5,random_carbon,3.4211218553359597,0.25345703514532164,0.5286921054687463,8,122977,0.039239,10,5,0.3,normal
6,longest_freeHW,7.247533771895075,0.2605824966546152,0.8927450986241912,6,110136,0.029969,10,5,0.3,normal
6,longest_balanced,6.49802902784172,0.28769580741529055,0.9304462692675877,7,112757,0.030297,10,5,0.3,normal
6,longest_carbon,6.5237505527444695,0.2423042540893953,0.9191592726002349,7,114491,0.03086,10,5,0.3,normal
6,random_carbon,8.457376941887471,0.3337819779357128,0.9417788626818371,6,134109,0.034947,10,5,0.3,normal
6,longest_profit,6.500080806730608,0.3098710951019572,0.9376918248231432,7,113046,0.036647,10,5,0.3,normal
6,hungriest_carbon,7.043526969588104,0.3303386961691367,0.8291854390739688,7,112263,0.030626,10,5,0.3,normal
6,random_profit,9.519010924063053,0.45438627189543973,1.201003097509284,5,134130,0.03506,10,5,0.3,normal
6,longest_random,7.192482658653747,0.34656120160380366,0.9142795290140358,6,115123,0.032704,10,5,0.3,normal
6,random_freeHW,7.558851396979504,0.28652067816349686,0.8233266870697857,6,135263,0.04068,10,5,0.3,normal
6,hungriest_freeHW,6.734354654278347,0.30191056956139894,0.8945768527274338,7,112679,0.030907,10,5,0.3,normal
6,hungriest_balanced,7.043526969588104,0.3303386961691366,0.8291854390739688,7,112024,0.030973,10,5,0.3,normal
6,hungriest_random,7.031124133192776,0.3522278954355297,0.8354566861781605,7,115918,0.03255,10,5,0.3,normal
6,hungriest_profit,6.741264201605299,0.29655281760555224,0.9007665921707226,7,114318,0.031373,10,5,0.3,normal
6,random_balanced,6.498029027841719,0.29111580741529053,0.9376462692675877,7,132392,0.034803,10,5,0.3,normal
6,random_random,6.0423671287655285,0.34371543899580353,0.7614695582909927,7,98348,0.028706,10,5,0.3,normal
6,MILP,9.574507885200159,0.3649248372418773,1.1850254292677147,5,0,0.602528,10,5,0.3,normal
7,longest_profit,9.58005136617111,0.350410495683847,1.1788069184302081,5,113061,0.030912,10,5,0.3,normal
7,longest_freeHW,9.639076380073986,0.3896489868996785,1.15061467729891,5,109846,0.030059,10,5,0.3,normal
7,longest_carbon,9.578049330379647,0.33517330686966434,1.1844788871646783,5,112658,0.030547,10,5,0.3,normal
7,longest_random,9.577999587282221,0.32823520799718037,1.1715613628746526,5,116682,0.032665,10,5,0.3,normal
7,hungriest_profit,8.693460919739545,0.3404866154769171,0.8988643004015281,6,111552,0.030692,10,5,0.3,normal
7,longest_balanced,9.577999587282221,0.3312752079971803,1.1779613628746526,5,112403,0.032333,10,5,0.3,normal
7,hungriest_freeHW,8.3823221779306,0.29157865941244887,0.956560255659541,6,111606,0.030706,10,5,0.3,normal
7,random_balanced,8.740990510175685,0.24832274317455055,0.8661659593765546,6,127711,0.034336,10,5,0.3,normal
7,hungriest_random,8.388523596128264,0.2867140597792523,0.966224632107445,6,117905,0.033004,10,5,0.3,normal
7,random_profit,8.271854032437904,0.2627960939398832,0.9671848387374085,6,138034,0.035441,10,5,0.3,normal
7,random_carbon,9.888818054642568,0.3888655984711522,1.100023529924386,5,131108,0.034439,10,5,0.3,normal
7,hungriest_carbon,8.688322649967583,0.328657787452329,0.8996352125761873,6,111552,0.03074,10,5,0.3,normal
7,hungriest_balanced,8.688322649967583,0.32561778745232894,0.8932352125761873,6,111098,0.031219,10,5,0.3,normal
7,random_random,8.431376084181128,0.39401531256955474,0.9520482099772958,6,104237,0.029589,10,5,0.3,normal
7,random_freeHW,9.638178519214094,0.3847145304012492,1.1539170452612875,5,128179,0.035073,10,5,0.3,normal
