id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate,gintent
0,Longest_Carbon,38.46611014662591,1.3982857724170012,5.25303446671839,81,5158388,0.77977,100,25,0.3,normal
0,FIFO_Balanced,34.18360065933403,1.3748001693764227,3.747614444982868,83,4703272,0.737864,100,25,0.3,normal
0,FIFO_Free HW,35.404472570989526,1.2197205531289586,3.8783991772786086,82,4728292,0.740648,100,25,0.3,normal
0,Hungriest_Free HW,43.52885360479633,1.5782472471892917,4.94425495341702,81,4814364,0.752247,100,25,0.3,normal
0,FIFO_Carbon,39.94891902556296,1.1417394714187918,4.2737234179333665,79,4843796,0.751013,100,25,0.3,normal
0,Random_Carbon,38.43291689920818,1.2718052524541323,4.7524328116678145,81,4939827,0.773797,100,25,0.3,normal
0,FIFO_Profit,34.22973854253495,1.5019660902082512,3.7764998105118797,83,5166510,0.792955,100,25,0.3,normal
0,Hungriest_Profit,43.64903084871581,1.8716328616375861,5.052283776649084,81,4935946,0.774548,100,25,0.3,normal
0,Longest_Profit,38.700633948352824,1.9256937045213658,5.262194371866964,81,5154095,0.786667,100,25,0.3,normal
0,Random_Free HW,38.71289666059501,1.2767193718405714,4.322777052585721,81,4745723,0.7505,100,25,0.3,normal
0,Random_Balanced,38.25332929939109,1.4392506928844535,4.215102882658023,82,4743642,0.748607,100,25,0.3,normal
0,Longest_Free HW,38.91941696429755,1.6271250524928336,5.136941720295374,81,5353859,0.812005,100,25,0.3,normal
0,Longest_Balanced,38.65196539154587,1.8040115351800696,5.231238429864021,81,5037817,0.762773,100,25,0.3,normal
0,Hungriest_Carbon,45.079928441942386,1.4385037017186728,5.136408966106906,80,4976272,0.780745,100,25,0.3,normal
0,Random_Profit,40.50823757060569,1.7298554930259613,4.821704359713436,80,4933897,0.778235,100,25,0.3,normal
0,Hungriest_Balanced,43.63324444233767,1.7967519573261506,4.987363681019593,81,6859581,1.040627,100,25,0.3,normal
0,MILP,53.24245187654678,1.891775946441549,5.697526751265228,76,0,1653.870095,100,25,0.3,normal
1,FIFO_Carbon,39.94327028493184,1.1331839780812196,4.275034156023052,79,4843559,0.752398,100,25,0.3,normal
1,FIFO_Balanced,34.17360963426591,1.3274318830103786,3.716881990573755,83,4703672,0.733163,100,25,0.3,normal
1,FIFO_Free HW,35.39541278963332,1.2079582318170383,3.877127834251234,82,4726748,0.738323,100,25,0.3,normal
1,FIFO_Profit,34.22819414496845,1.5039506596058259,3.7861824528806927,83,5164633,0.793445,100,25,0.3,normal
1,Longest_Carbon,38.46219368458614,1.3803803743279959,5.243462236488874,81,5157577,0.778858,100,25,0.3,normal
1,Hungriest_Free HW,43.5287041913316,1.5792938364177571,4.946345369017358,81,4818001,0.74634,100,25,0.3,normal
1,Hungriest_Carbon,45.075876182563526,1.4162467747180332,5.113260977802494,80,4975144,0.772633,100,25,0.3,normal
1,Longest_Free HW,38.92139451491056,1.6141262014986202,5.122973111939448,81,5352705,0.80401,100,25,0.3,normal
1,Hungriest_Profit,43.651152365550004,1.8919466695762717,5.086560519275458,81,4934209,0.765549,100,25,0.3,normal
1,Longest_Balanced,38.63523048507783,1.7580387515910416,5.226462751689294,81,5040975,0.760961,100,25,0.3,normal
1,Random_Balanced,42.505514760437116,1.6551571146758632,4.937463107272134,80,4870456,0.761627,100,25,0.3,normal
1,Random_Carbon,33.43045288583025,0.7613915968850962,3.444386038287198,82,4985541,0.787414,100,25,0.3,normal
1,Random_Free HW,40.472519622680565,1.4641558698327344,4.642142381169215,81,4773185,0.745228,100,25,0.3,normal
1,Longest_Profit,38.69984846197331,1.914234132445094,5.246989513998656,81,5158476,0.786853,100,25,0.3,normal
1,Random_Profit,43.79148357323918,1.744380090449109,5.182775171840811,79,4965741,0.76388,100,25,0.3,normal
1,Hungriest_Balanced,43.62891455466277,1.7727725070135514,4.964854760454226,81,6856479,1.034531,100,25,0.3,normal
1,MILP,53.26158792554632,1.924899689144333,5.688155933758083,76,0,2572.009248,100,25,0.3,normal
2,FIFO_Free HW,40.85465574258396,1.2717369608195042,4.38987295818979,79,4771373,0.747888,100,25,0.3,normal
2,FIFO_Balanced,37.02411376363193,1.3850800932722418,4.02093036607677,81,5464729,0.840165,100,25,0.3,normal
2,FIFO_Profit,41.23771959251897,1.6642364914381376,4.72461352878283,79,4910416,0.746858,100,25,0.3,normal
2,FIFO_Carbon,42.658845190302046,1.2068283352292912,4.81080488610516,78,4934903,0.769746,100,25,0.3,normal
2,Random_Profit,43.61507312726746,1.8190561706817756,5.252693860892535,79,4994786,0.762814,100,25,0.3,normal
2,Random_Free HW,43.086040184765054,1.4505433126803386,4.794413407958149,79,4848909,0.745106,100,25,0.3,normal
2,Random_Carbon,44.38113986657578,1.5619271371391679,5.384135108580542,79,5018943,0.766124,100,25,0.3,normal
2,Random_Balanced,44.90949773587389,1.7386774763518593,5.091113683498735,79,4891514,0.751709,100,25,0.3,normal
2,Longest_Free HW,38.1307620286045,1.5695077841067997,4.954125796458388,81,4946291,0.754688,100,25,0.3,normal
2,Longest_Carbon,40.118436601899674,1.4192350655356127,5.3075277654534,80,5180851,0.783096,100,25,0.3,normal
2,Hungriest_Profit,46.06012332865411,1.8875875219493599,5.303154354161507,80,4970926,0.777465,100,25,0.3,normal
2,Hungriest_Carbon,47.52179137839824,1.5247699233377479,5.379037994112878,79,5003106,0.782162,100,25,0.3,normal
2,Longest_Profit,40.36159606632825,1.9618850929610454,5.312128660024945,80,5168619,0.78079,100,25,0.3,normal
2,Longest_Balanced,40.29783400399983,1.823991896733165,5.304438443111883,80,5042854,0.772356,100,25,0.3,normal
2,Hungriest_Balanced,46.03195408605435,1.7849546245748265,5.216312568182474,80,4863638,0.760134,100,25,0.3,normal
2,Hungriest_Free HW,45.976889411757824,1.6719111410488792,5.169550833034113,80,6397566,0.979713,100,25,0.3,normal
2,MILP,53.78177252389184,1.9343458537301585,5.64478598672436,76,0,4344.001202,100,25,0.3,normal
3,FIFO_Profit,36.08740067029835,1.5199824711840748,4.145521448176426,82,4801159,0.75001,100,25,0.3,normal
3,FIFO_Carbon,33.14113410712445,0.8332401805162448,3.643481995199972,83,4732103,0.740714,100,25,0.3,normal
3,Longest_Free HW,34.399869482708986,1.4341284040474795,4.521465119901228,83,4908279,0.744643,100,25,0.3,normal
3,FIFO_Balanced,33.992747713235005,1.4248633284341488,3.804216815843187,83,5013000,0.776944,100,25,0.3,normal
3,Random_Carbon,33.290062040506555,0.8671423185735799,3.4225625188735935,82,4682873,0.738913,100,25,0.3,normal
3,Random_Profit,34.90482602888308,1.318840421251121,3.776388404943808,82,4747096,0.74939,100,25,0.3,normal
3,Hungriest_Free HW,38.872999439656155,1.4122764674842783,4.357744865623236,83,4746918,0.737603,100,25,0.3,normal
3,FIFO_Free HW,33.707581845714024,1.0928861483600107,3.813686843478964,83,5706635,0.870946,100,25,0.3,normal
3,Longest_Carbon,34.2760175038636,1.167956342837038,4.537825694442889,83,5218895,0.807121,100,25,0.3,normal
3,Random_Free HW,33.72505749069037,1.2503230010591753,4.0051148499980265,82,4771498,0.754061,100,25,0.3,normal
3,Hungriest_Carbon,40.43203368639055,1.2652584421326352,4.51878693026932,82,4882983,0.757649,100,25,0.3,normal
3,Hungriest_Balanced,41.05478743753153,1.6888543639931526,4.738233297509396,82,4856668,0.758385,100,25,0.3,normal
3,Random_Balanced,33.44017629019872,1.511283888218045,4.004497045896154,83,4793537,0.755933,100,25,0.3,normal
3,Hungriest_Profit,41.0924516595178,1.7951761884697066,4.764372255717431,82,4909066,0.765831,100,25,0.3,normal
3,Longest_Balanced,34.5080969188408,1.6347174169410992,4.496715737015823,83,5178304,0.799365,100,25,0.3,normal
3,Longest_Profit,34.531472433952686,1.7323766460401135,4.55055459152309,83,5202405,0.790801,100,25,0.3,normal
3,MILP,46.563250702625695,1.694175279870256,4.944137767505462,80,0,4028.531177,100,25,0.3,normal
4,FIFO_Balanced,33.96459821980512,1.3447871366538489,3.7879718631255583,83,4708149,0.743418,100,25,0.3,normal
4,FIFO_Carbon,35.300209821450906,0.8282613708635502,3.9885047171426713,82,5199220,0.809476,100,25,0.3,normal
4,Longest_Free HW,34.86131091697398,1.6049054724994751,4.848234510920403,83,4952218,0.753964,100,25,0.3,normal
4,FIFO_Profit,34.001377532381504,1.4794651499531832,3.842879196129212,83,4747031,0.747823,100,25,0.3,normal
4,FIFO_Free HW,39.503633734477646,1.495686892716942,4.679153345516342,80,4805769,0.737116,100,25,0.3,normal
4,Hungriest_Balanced,42.05758516927428,1.7274547459113048,4.902274628457127,82,4823866,0.757489,100,25,0.3,normal
4,Hungriest_Free HW,41.66475183331894,1.622154772643101,4.9303871800393395,82,4824467,0.759013,100,25,0.3,normal
4,Random_Balanced,32.25057452243922,1.1371804870392503,3.406587220885357,84,4652960,0.737932,100,25,0.3,normal
4,Hungriest_Profit,43.735212382943814,1.8731498879503814,5.060899467018071,81,4916985,0.77294,100,25,0.3,normal
4,Longest_Profit,37.057250331412945,1.9228459885916982,5.2070460888953205,82,5141167,0.779647,100,25,0.3,normal
4,Random_Free HW,41.08637326101419,1.4438802376894262,4.682238992509762,80,4997879,0.769202,100,25,0.3,normal
4,Longest_Balanced,37.00865474582242,1.8133995409447132,5.197985771201493,82,5048950,0.773988,100,25,0.3,normal
4,Hungriest_Carbon,43.573136014419255,1.5349769188439653,5.07668691256433,81,4984086,0.780332,100,25,0.3,normal
4,Longest_Carbon,36.844375675500395,1.4483238644946428,5.202522254724568,82,5148723,0.779916,100,25,0.3,normal
4,Random_Profit,35.568770018792186,1.5710442724354887,4.030598044127115,82,4759854,0.756956,100,25,0.3,normal
4,Random_Carbon,33.75218198878149,1.009959432224783,3.876318606039031,83,4937160,0.78021,100,25,0.3,normal
4,MILP,50.6827304241523,1.8563012496069118,5.550770437440077,77,0,17949.908689,100,25,0.3,normal
5,FIFO_Balanced,33.41306307424272,1.3401816067399257,3.556803640694393,83,5141087,0.801104,100,25,0.3,normal
5,FIFO_Profit,33.41681621444988,1.374778620997681,3.588868789887683,83,4734083,0.748932,100,25,0.3,normal
5,Longest_Balanced,41.05133240077271,1.7850519105334024,5.488826821252813,80,5300056,0.803737,100,25,0.3,normal
5,FIFO_Carbon,39.07397979893533,0.998803775058732,4.394059684938818,80,4841208,0.762795,100,25,0.3,normal
5,FIFO_Free HW,33.085381496556685,1.1920594197021452,3.711851806085092,83,4689422,0.741762,100,25,0.3,normal
5,Longest_Free HW,38.566475240925264,1.6134472989564552,5.219268242571719,81,5013317,0.765069,100,25,0.3,normal
5,Hungriest_Profit,42.908307238044515,1.6896392588793094,4.8366835679279845,81,4938618,0.776437,100,25,0.3,normal
5,Hungriest_Carbon,44.880060680568604,1.5342692593936424,5.1917306335403826,80,5003904,0.784104,100,25,0.3,normal
5,Longest_Carbon,40.82286914003669,1.5234227859440885,5.524395206163777,80,5378375,0.81884,100,25,0.3,normal
5,Random_Balanced,41.39416906501675,1.5909967403320584,4.589274189801609,80,4846746,0.766011,100,25,0.3,normal
5,Random_Carbon,43.52527932820958,1.5138995642367061,5.0411296805962165,80,4923280,0.775651,100,25,0.3,normal
