id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate,limit
1,longest_freeHW,21.03045530399219,0.7222416618213043,2.187762766655811,0,361427,0.079333,10,100,0.3,high
1,longest_balanced,21.385660623377415,0.16095131630959708,2.037777364057206,0,362264,0.079559,10,100,0.3,high
1,hungriest_freeHW,21.0392040179049,0.7325739485394104,2.2020361082875857,0,356434,0.078686,10,100,0.3,high
1,longest_carbon,20.866494418382615,0.08170368103445355,2.347915014325718,0,371631,0.080538,10,100,0.3,high
1,longest_profit,21.453984636917838,0.7331703819021637,1.9968146524647157,0,369871,0.080492,10,100,0.3,high
1,random_freeHW,21.043952481071432,0.6782756890966224,2.185680034483134,0,369651,0.080363,10,100,0.3,high
1,hungriest_random,21.033863678119264,0.720265082424506,2.217535216417349,0,127444,0.043855,10,100,0.3,high
1,longest_random,21.000749453982138,0.6126497793327798,2.138297106335341,0,127187,0.043913,10,100,0.3,high
1,random_profit,21.452196299122036,0.8298249723173194,1.9953790655143746,0,377757,0.082608,10,100,0.3,high
1,hungriest_carbon,20.875266244372664,0.06995066706804781,2.326691276022162,0,368375,0.081432,10,100,0.3,high
1,hungriest_profit,21.452706749724104,0.769789941291383,1.9632634582571211,0,365919,0.081217,10,100,0.3,high
1,random_random,21.143000469838487,1.0245494406999873,2.1936334596399636,0,110805,0.03966,10,100,0.3,high
1,random_carbon,20.866505148706956,0.07384803558233159,2.3248489840918083,0,387718,0.082848,10,100,0.3,high
1,hungriest_balanced,21.378705345201723,0.15219105664374044,2.0526341950749916,0,357111,0.078778,10,100,0.3,high
1,random_balanced,21.362684708408807,0.1520893201579943,2.019563972659313,0,370317,0.080795,10,100,0.3,high
1,MILP,21.45376491797842,0.7357009078825418,2.00620777083914,0,0,26.190332,10,100,0.3,high
2,longest_random,20.938382654937563,0.7677112057708552,2.1798647685104635,0,127151,0.043109,10,100,0.3,high
2,longest_carbon,20.84347164206136,0.08733186470744779,2.391800062380721,0,371365,0.080243,10,100,0.3,high
2,longest_profit,21.453903172316203,0.7466146680963361,1.9908041306737823,0,370297,0.080069,10,100,0.3,high
2,hungriest_freeHW,20.991182139101127,0.8012312886440535,2.2553300113417283,0,356597,0.078805,10,100,0.3,high
2,longest_balanced,21.385689243948665,0.1703651962628243,2.065764334773181,0,370675,0.081236,10,100,0.3,high
2,hungriest_carbon,20.851927367859176,0.0779699075899045,2.3448215107301236,0,368448,0.080514,10,100,0.3,high
2,random_carbon,20.821359940579438,0.07321014543273177,2.3412367394349465,0,385400,0.082201,10,100,0.3,high
2,hungriest_balanced,21.370086323670087,0.16772494629631282,2.091234992016735,0,364968,0.080058,10,100,0.3,high
2,random_balanced,21.38520989528142,0.15655871695383813,2.0281586301370513,0,382105,0.082119,10,100,0.3,high
2,hungriest_random,20.989013942297696,0.7815305688883851,2.3895615556627368,0,127385,0.043852,10,100,0.3,high
2,hungriest_profit,21.452819357484326,0.7664564167108096,1.96521682432995,0,366612,0.081256,10,100,0.3,high
2,random_random,20.903136309255853,0.7898778753258245,2.2352736728235896,0,110418,0.039366,10,100,0.3,high
2,longest_freeHW,20.97834268186317,0.785650774862858,2.242476167704743,0,361553,0.080042,10,100,0.3,high
2,random_profit,21.45324946685637,0.8057190690613696,1.9727302389359453,0,383489,0.085055,10,100,0.3,high
2,random_freeHW,20.978703914593996,0.7750478684750338,2.233639762442372,0,374657,0.080961,10,100,0.3,high
2,MILP,21.45413534023236,0.7765265863912636,1.9931273336361786,0,0,23.40074,10,100,0.3,high
3,longest_random,20.91599689145961,0.5862395941855353,2.225670530547643,0,127243,0.04289,10,100,0.3,high
3,longest_freeHW,21.091573843099493,0.8101614513368565,2.1914979636101974,0,361413,0.078986,10,100,0.3,high
3,hungriest_balanced,21.376569750823915,0.1744851754095229,2.0569240080584743,0,357046,0.079293,10,100,0.3,high
3,longest_balanced,21.37714501400032,0.17105437021010564,2.054623708534779,0,362918,0.080231,10,100,0.3,high
3,random_balanced,21.373266571379965,0.1569042494259555,2.0245706109034587,0,371618,0.080281,10,100,0.3,high
3,longest_carbon,20.832433272221905,0.08644689160533657,2.3449498451208326,0,373251,0.081078,10,100,0.3,high
3,hungriest_profit,21.45286240254246,0.8095715302989438,1.9668915082677942,0,367315,0.080957,10,100,0.3,high
3,hungriest_random,21.061544189797843,0.7821985529731442,2.1831433018540887,0,127142,0.043568,10,100,0.3,high
3,longest_profit,21.45391859910909,0.705598144897442,1.9738388942348324,0,369984,0.08026,10,100,0.3,high
3,hungriest_carbon,20.856057498363462,0.08298000805283652,2.341344830293542,0,370143,0.081361,10,100,0.3,high
3,hungriest_freeHW,21.10875033472289,0.7389861795522935,2.200900345430803,0,356392,0.079249,10,100,0.3,high
3,random_profit,21.453304937766905,0.8266450065703705,1.9656260158026826,0,380456,0.08254,10,100,0.3,high
3,random_random,20.81315042265769,0.9344107881098499,2.302993897810727,0,111209,0.040235,10,100,0.3,high
3,random_carbon,20.785644916960983,0.08008337818716281,2.363640504913104,0,386073,0.082748,10,100,0.3,high
3,random_freeHW,21.11327692415242,0.7713402525536732,2.2414981571345947,0,365799,0.079611,10,100,0.3,high
3,MILP,21.45320408238619,0.7829272104706225,1.9959319653220022,0,0,25.548014,10,100,0.3,high
4,hungriest_profit,21.448437080656202,0.7456082980948888,1.9644533256638508,0,369558,0.081133,10,100,0.3,high
4,longest_random,20.87065415654108,0.8177228126916078,2.321425402280466,0,126711,0.042798,10,100,0.3,high
4,longest_freeHW,21.08945008335282,0.7838405073860905,2.2034523050327706,0,361289,0.079926,10,100,0.3,high
4,random_random,21.020285592874366,0.8612617157508621,2.1806285049367045,0,111298,0.039253,10,100,0.3,high
4,longest_profit,21.452116958575736,0.7342305945415971,2.0003286594697,0,371746,0.080511,10,100,0.3,high
4,longest_carbon,20.931799834826244,0.08477362669594646,2.315939025827354,0,372547,0.08061,10,100,0.3,high
4,hungriest_freeHW,21.059917908551444,0.7604068126106106,2.208937969922852,0,356268,0.079432,10,100,0.3,high
4,hungriest_random,21.105487621266878,0.5810537210924734,2.2038934139831996,0,128069,0.04346,10,100,0.3,high
4,random_freeHW,21.0668840378154,0.680251218470443,2.2192651096167664,0,370612,0.080686,10,100,0.3,high
