id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate,limit
1,longest_profit,10.431461817837638,0.4994955597801453,0.9488782850004875,0,112995,0.030929,5,25,0.3,high
1,longest_freeHW,10.33011053679587,0.3226211492022222,0.9596648471541517,0,112022,0.030951,5,25,0.3,high
1,longest_carbon,10.262996079282814,0.11598055318210575,0.9610231253766219,0,113328,0.030956,5,25,0.3,high
1,longest_balanced,10.41805439739008,0.3646296577922941,0.9544272080620795,0,112114,0.030844,5,25,0.3,high
1,hungriest_carbon,10.252528993191248,0.12280161219600524,0.9633968727405984,0,113476,0.03138,5,25,0.3,high
1,hungriest_profit,10.43088228297104,0.5122378814102823,0.9575902480146379,0,112762,0.031461,5,25,0.3,high
1,longest_random,10.278344194788168,0.4197548520549781,0.9150606567067716,0,110821,0.032125,5,25,0.3,high
1,random_random,10.236771615406472,0.3081045123632555,0.882560512391656,0,95066,0.0285,5,25,0.3,high
1,random_freeHW,10.328839287357287,0.30032122273561984,0.9396295144586254,0,129820,0.035194,5,25,0.3,high
1,hungriest_balanced,10.413888320262249,0.36099441878434824,0.9577667453968681,0,112082,0.031199,5,25,0.3,high
1,random_profit,10.433757697162061,0.5210655955438536,0.9926594638795185,0,130145,0.035401,5,25,0.3,high
1,hungriest_random,10.25947525334474,0.3551822901170967,0.9267821262223738,0,111001,0.031951,5,25,0.3,high
1,hungriest_freeHW,10.33782811620571,0.3128937988107468,0.9538558565218823,0,111914,0.030967,5,25,0.3,high
1,random_carbon,10.263543718627162,0.11593637827258005,0.9606704321000061,0,131293,0.035221,5,25,0.3,high
1,random_balanced,10.41915470924847,0.3563256447643736,0.9498995918226116,0,130686,0.035038,5,25,0.3,high
1,MILP,10.434228934880348,0.5012951908410832,0.98772061594372,0,0,0.470124,5,25,0.3,high
2,longest_profit,10.431045868603237,0.4880864784114058,0.9528076268340724,0,112993,0.030717,5,25,0.3,high
2,longest_freeHW,10.361612501564913,0.34182717417017583,0.968162147461291,0,112204,0.030714,5,25,0.3,high
2,longest_balanced,10.422398764669616,0.3697746811394189,0.9529397489172315,0,111995,0.030341,5,25,0.3,high
2,hungriest_profit,10.4304433448457,0.49363494164284377,0.9578674881730299,0,113010,0.031348,5,25,0.3,high
2,longest_carbon,10.265703672391577,0.11687167903191434,0.9599708747282889,0,113418,0.031097,5,25,0.3,high
2,hungriest_freeHW,10.355286429169759,0.3822986302433485,0.970654616174995,0,112080,0.031279,5,25,0.3,high
2,longest_random,10.291266259773511,0.3817748449075215,0.9417995020657541,0,111033,0.0319,5,25,0.3,high
2,random_profit,10.435162916385671,0.49518050731748864,0.9729480418795371,0,130871,0.034953,5,25,0.3,high
2,hungriest_carbon,10.27246818757459,0.12045250758417525,0.960872038379974,0,112969,0.033432,5,25,0.3,high
2,random_freeHW,10.319758567524802,0.28412059040551396,0.9441154557482241,0,129820,0.034977,5,25,0.3,high
2,hungriest_balanced,10.414266739935613,0.34952538273864636,0.9600337058533612,0,111939,0.031315,5,25,0.3,high
2,hungriest_random,10.329381572020374,0.35710386112320613,0.9503757916642963,0,111158,0.031867,5,25,0.3,high
2,random_balanced,10.383200376188732,0.3138030785885215,0.9669778669675909,0,130224,0.034877,5,25,0.3,high
2,random_carbon,10.265703672391577,0.11687167903191434,0.9599708747282891,0,131838,0.037487,5,25,0.3,high
2,random_random,10.290818742280369,0.3137012177412533,0.9376726208131979,0,95216,0.028473,5,25,0.3,high
2,MILP,10.435194051878575,0.4880175854926539,0.9740615498029368,0,0,0.485445,5,25,0.3,high
3,longest_profit,10.431461817837638,0.4994955597801453,0.9488782850004875,0,112995,0.031114,5,25,0.3,high
