id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate
0,"multiDips_1_(33.33, 33.33, 33.33)",20.88095484078497,0.5847099288472191,1.9804037320032053,0,211808,0.047597,10,50,0.2
0,"multiDips_1_(0, 100, 0)",20.570893247034583,0.07109748354408457,2.09770055394541,0,221879,0.048765,10,50,0.2
0,"multiDips_1_(100, 0, 0)",21.234128748348578,1.6248798362963317,2.153810840921519,0,222910,0.050414,10,50,0.2
0,"multiDips_1_(0, 0, 100)",20.72873292772522,0.5194730140229606,2.22224545050722,0,212025,0.047985,10,50,0.2
0,"multiDips_3_(0, 100, 0)",20.566863893124005,0.08256435373445731,2.1270980453978843,0,237471,0.05454,10,50,0.2
0,"multiDips_2_(0, 100, 0)",20.568394704529126,0.07313356770073738,2.1059156662110765,0,240701,0.054368,10,50,0.2
0,"multiDips_2_(0, 0, 100)",20.7328896522469,0.5490696784074693,2.2377659867771813,0,232494,0.052922,10,50,0.2
0,"multiDips_3_(100, 0, 0)",21.272213173171302,1.8134504858330904,2.2064580167733827,0,239097,0.055219,10,50,0.2
0,"multiDips_4_(0, 100, 0)",20.574243686947327,0.0907641908101964,2.123801263820815,0,242786,0.055461,10,50,0.2
0,"multiDips_4_(100, 0, 0)",21.241329721913967,1.5404263586174034,2.073867558413276,0,244694,0.055454,10,50,0.2
0,"multiDips_4_(33.33, 33.33, 33.33)",20.90785158427848,0.6362586390236531,1.9878995872298988,0,232993,0.053187,10,50,0.2
0,"multiDips_2_(33.33, 33.33, 33.33)",20.92166746589784,0.6488803741221993,1.9616695448734454,0,233311,0.052906,10,50,0.2
0,"multiDips_3_(0, 0, 100)",20.729533086219334,0.51994328504183,2.219587181034842,0,229864,0.053793,10,50,0.2
0,"multiDips_2_(100, 0, 0)",21.25931131154037,1.7118249327248634,2.1608628375305217,0,243740,0.055426,10,50,0.2
0,"multiDips_3_(33.33, 33.33, 33.33)",20.90797790482864,0.6121543342099112,1.961566675064652,0,230355,0.05392,10,50,0.2
0,"multiDips_4_(0, 0, 100)",20.735550353836427,0.5462088677737865,2.230691108985206,0,229516,0.054199,10,50,0.2
0,MILP,21.281909324491714,1.836510085237288,2.2251731981737266,0,0,35.81149,10,50,0.2
1,"multiDips_1_(100, 0, 0)",21.228926539275008,1.5883904623115235,2.1418426316366737,0,226064,0.050242,10,50,0.2
1,"multiDips_1_(0, 0, 100)",20.751843331130274,0.5717468557882343,2.228560646126253,0,213018,0.048347,10,50,0.2
1,"multiDips_3_(100, 0, 0)",21.266617786722776,1.7850245077300404,2.2129293846461335,0,241448,0.053992,10,50,0.2
1,"multiDips_1_(0, 100, 0)",20.551905089783535,0.08733401979717531,2.1612205910230693,0,222522,0.049626,10,50,0.2
1,"multiDips_2_(100, 0, 0)",21.255607373911513,1.7023487894639902,2.17001421931635,0,245069,0.054125,10,50,0.2
1,"multiDips_3_(0, 100, 0)",20.55336966300012,0.0892031954216032,2.161416385556223,0,237797,0.054518,10,50,0.2
1,"multiDips_2_(0, 0, 100)",20.75496245498026,0.5839342517056275,2.228770467988508,0,232656,0.051659,10,50,0.2
1,"multiDips_1_(33.33, 33.33, 33.33)",20.892745252137,0.6131902761168351,1.9840218915074002,0,211786,0.049216,10,50,0.2
1,"multiDips_2_(33.33, 33.33, 33.33)",20.92151766687946,0.6365770273289488,1.960832210347046,0,233337,0.051876,10,50,0.2
1,"multiDips_2_(0, 100, 0)",20.54090037211684,0.0939830812138971,2.1913354982827844,0,240998,0.053648,10,50,0.2
1,"multiDips_4_(33.33, 33.33, 33.33)",20.92258958754726,0.6471480579601875,1.9749185850448852,0,232606,0.053015,10,50,0.2
1,"multiDips_4_(0, 0, 100)",20.784959891218804,0.6097965452299247,2.1969779752206677,0,231862,0.052603,10,50,0.2
1,"multiDips_3_(33.33, 33.33, 33.33)",20.940705852789748,0.658549189022663,1.944021875661788,0,231033,0.052894,10,50,0.2
1,"multiDips_4_(100, 0, 0)",21.24438796071897,1.5453255825383079,2.0665492888949006,0,244971,0.054797,10,50,0.2
1,"multiDips_3_(0, 0, 100)",20.76045242443998,0.5964954511073695,2.2300495863939673,0,230329,0.052212,10,50,0.2
1,"multiDips_4_(0, 100, 0)",20.553369663000115,0.08920319542160318,2.1614163855562225,0,238831,0.053641,10,50,0.2
1,MILP,21.278708955347575,1.8246429622966067,2.231755302395516,0,0,75.598666,10,50,0.2
2,"multiDips_1_(0, 100, 0)",20.569884631009238,0.07942090232068601,2.1107015699611344,0,223435,0.049917,10,50,0.2
