id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate
0,"multiDips_1_(100, 0, 0)",18.492995756870375,0.4737153480435629,1.7410916141827977,1,120199,0.031737,10,10,0.2
0,"multiDips_1_(0, 0, 100)",20.771600379211637,0.40008549513460234,1.9773743097555028,0,117578,0.032244,10,10,0.2
0,"multiDips_1_(0, 100, 0)",20.769528873227358,0.41005821393997677,2.0118262953273844,0,126401,0.032811,10,10,0.2
0,"multiDips_2_(100, 0, 0)",20.823166782337246,0.49277816820542786,1.9702308501436736,0,140973,0.035932,10,10,0.2
0,"multiDips_2_(33.33, 33.33, 33.33)",20.80106304204728,0.4297411642555172,1.9467379818579797,0,134372,0.034951,10,10,0.2
0,"multiDips_2_(0, 100, 0)",19.095928876725107,0.33485453545532023,1.957234693535466,1,139784,0.036774,10,10,0.2
0,"multiDips_1_(33.33, 33.33, 33.33)",18.459356157970127,0.3408987245131154,1.6912240323310606,1,149889,0.037634,10,10,0.2
0,"multiDips_4_(0, 100, 0)",20.770472174812475,0.4084868059822542,2.007553633606747,0,145466,0.038519,10,10,0.2
0,"multiDips_2_(0, 0, 100)",20.756181626585253,0.3679749868417779,1.9905039903869548,0,134521,0.035611,10,10,0.2
0,"multiDips_4_(100, 0, 0)",19.385202406800058,0.4778593074940802,1.8608256309293283,1,141018,0.03764,10,10,0.2
0,"multiDips_4_(0, 0, 100)",18.44304076329032,0.3716714560620503,1.749534379248088,1,170354,0.042026,10,10,0.2
0,"multiDips_3_(0, 100, 0)",20.752315278783968,0.35824922665718145,1.998473901158249,0,141103,0.036661,10,10,0.2
0,"multiDips_3_(100, 0, 0)",20.82156624097184,0.47581876371171566,1.9643425751070513,0,140794,0.037621,10,10,0.2
0,"multiDips_4_(33.33, 33.33, 33.33)",18.694080148000857,0.40039974823255864,1.72201996227572,1,132538,0.03695,10,10,0.2
0,"multiDips_3_(33.33, 33.33, 33.33)",20.78458643371054,0.38014152965980746,1.9417575488535481,0,132295,0.035694,10,10,0.2
0,"multiDips_3_(0, 0, 100)",20.75884284265114,0.37839843710406657,1.9893726797706766,0,133358,0.036302,10,10,0.2
0,MILP,20.85736951222125,0.543457858286968,1.9625842235141961,0,0,4.817824,10,10,0.2
1,"multiDips_1_(100, 0, 0)",18.482957509938057,0.454033653288848,1.7445718150188887,1,119842,0.031777,10,10,0.2
1,"multiDips_1_(0, 100, 0)",18.423536176980754,0.33008250931895333,1.7652731977919471,1,137787,0.034618,10,10,0.2
1,"multiDips_2_(0, 0, 100)",20.7724292660027,0.40970107055447746,1.9911323530162464,0,136372,0.035039,10,10,0.2
1,"multiDips_1_(0, 0, 100)",18.427242478854236,0.35223047494878224,1.7694695264085964,1,133902,0.034603,10,10,0.2
1,"multiDips_2_(0, 100, 0)",19.116814574211993,0.38619378784152025,1.9518871095263746,1,141120,0.035301,10,10,0.2
1,"multiDips_1_(33.33, 33.33, 33.33)",18.46458943538442,0.40705926504814527,1.7357554111123548,1,115843,0.030848,10,10,0.2
1,"multiDips_2_(33.33, 33.33, 33.33)",18.372015534277804,0.3737997831602107,1.7111890325971346,1,134622,0.034601,10,10,0.2
1,"multiDips_2_(100, 0, 0)",20.822277654911517,0.49679126782933547,1.9772526674495634,0,140076,0.035574,10,10,0.2
1,"multiDips_4_(100, 0, 0)",20.814893890519613,0.4994463585903849,1.9964014602632736,0,142178,0.036989,10,10,0.2
1,"multiDips_3_(100, 0, 0)",20.82065873479108,0.4745700745516875,1.9657654839458742,0,140618,0.036722,10,10,0.2
1,"multiDips_4_(0, 100, 0)",18.435079912975333,0.3582702679195602,1.761159872379872,1,153452,0.038997,10,10,0.2
1,"multiDips_3_(0, 100, 0)",20.778171801599335,0.4313348600369982,2.0037370521362425,0,142060,0.036391,10,10,0.2
