id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate,limit
1,hungriest_random,2.3003011447660278,0.15604986680777777,0.29131358318253964,99,336361,0.068562,100,5,0.3,low
1,longest_profit,5.896306216699317,0.13609604368220093,0.692027288959316,97,1033956,0.168708,100,5,0.3,low
1,longest_freeHW,5.828278011128324,0.1587294231006803,0.7200230656321531,97,1038499,0.169194,100,5,0.3,low
1,longest_random,3.6775613297466183,0.15685100033037255,0.41755267259545314,98,352398,0.06946,100,5,0.3,low
1,longest_carbon,7.287857881714261,0.1554900092117527,0.8742393890990117,96,1211465,0.19877,100,5,0.3,low
1,random_random,5.632216627592994,0.1585445724689126,0.7993221316480098,97,286520,0.057747,100,5,0.3,low
1,hungriest_carbon,4.64458993128696,0.15847359720055829,0.5694683526679658,98,1021486,0.168791,100,5,0.3,low
1,longest_balanced,7.287632157149616,0.1534410243130778,0.8707667076013192,96,1181927,0.193362,100,5,0.3,low
1,random_balanced,7.287632157149616,0.15344102431307782,0.8707667076013192,96,1071186,0.182701,100,5,0.3,low
1,random_carbon,6.303233240650984,0.15070124425142536,0.6511454083371334,97,1052659,0.180203,100,5,0.3,low
1,hungriest_balanced,6.456824498240744,0.06562395985725154,0.5686356805511253,97,1320856,0.214374,100,5,0.3,low
1,hungriest_freeHW,4.64458993128696,0.15695359720055826,0.5662683526679657,98,1026597,0.171042,100,5,0.3,low
1,hungriest_profit,6.464732288362977,0.10912032434076661,0.5704431882824095,97,1043514,0.172695,100,5,0.3,low
1,random_profit,6.227410421075247,0.12518657916227635,0.6209493737405635,97,1036838,0.173485,100,5,0.3,low
1,random_freeHW,5.929320104102747,0.13448631472750902,0.5711339067869461,96,1033329,0.177668,100,5,0.3,low
1,MILP,7.619859946950083,0.1479950011902574,0.7966591059178818,96,0,5.551128,100,5,0.3,low
2,longest_random,2.0327656493671387,0.15891190904718025,0.34790289909323463,99,278004,0.056646,100,5,0.3,low
2,longest_profit,2.0327656493671387,0.15891190904718025,0.34790289909323463,99,1011458,0.164541,100,5,0.3,low
2,longest_freeHW,2.028489768552495,0.15299793344850532,0.34779896759554224,99,1008358,0.164612,100,5,0.3,low
2,random_random,2.3856493298223977,0.11206978185557104,0.25803534510922277,99,251410,0.051611,100,5,0.3,low
2,hungriest_random,2.2839475944846788,0.14853551760522057,0.3040054777618813,99,277433,0.05781,100,5,0.3,low
2,random_freeHW,2.028489768552495,0.15299793344850532,0.34779896759554224,99,1022017,0.173248,100,5,0.3,low
2,hungriest_carbon,2.278567676128165,0.12767656497572827,0.29453124419638527,99,1004202,0.165127,100,5,0.3,low
2,hungriest_profit,2.2871194377574526,0.14330451617307813,0.30273910719177005,99,1004457,0.165636,100,5,0.3,low
2,random_carbon,2.3856493298223977,0.11206978185557104,0.25803534510922277,99,1009834,0.172578,100,5,0.3,low
2,longest_balanced,2.0327656493671387,0.15891190904718025,0.34790289909323463,99,1010597,0.164179,100,5,0.3,low
2,random_balanced,1.3971336921627522,0.10652206219416614,0.18046975086858896,99,1010419,0.172155,100,5,0.3,low
2,hungriest_freeHW,2.278567676128165,0.12767656497572827,0.29453124419638527,99,1004157,0.165341,100,5,0.3,low
2,longest_carbon,2.028489768552495,0.15299793344850532,0.34779896759554224,99,1008458,0.164202,100,5,0.3,low
2,hungriest_balanced,2.2871194377574526,0.14330451617307813,0.30273910719177005,99,1004160,0.165098,100,5,0.3,low
2,random_profit,2.2871194377574526,0.14330451617307813,0.30273910719177005,99,1015080,0.173423,100,5,0.3,low
2,MILP,2.3890750624480077,0.14686165020802308,0.26226625131263365,99,0,0.706694,100,5,0.3,low
3,longest_random,2.0327656493671387,0.15891190904718025,0.34790289909323463,99,286053,0.058894,100,5,0.3,low
3,longest_profit,5.896306216699317,0.13609604368220093,0.692027288959316,97,1034693,0.168619,100,5,0.3,low
3,longest_freeHW,5.828278011128324,0.1587294231006803,0.7200230656321531,97,1038499,0.16999,100,5,0.3,low
3,longest_carbon,7.287857881714261,0.1554900092117527,0.8742393890990117,96,1211465,0.198704,100,5,0.3,low
3,hungriest_random,4.64458993128696,0.15695359720055826,0.5662683526679657,98,283286,0.060612,100,5,0.3,low
3,random_random,3.6775613297466183,0.15685100033037255,0.41755267259545314,98,268374,0.055283,100,5,0.3,low
3,hungriest_carbon,4.64458993128696,0.15847359720055829,0.5694683526679658,98,1021486,0.16841,100,5,0.3,low
3,random_profit,4.975804054094565,0.15769404794791314,0.6501664045940668,97,1042087,0.177589,100,5,0.3,low
3,longest_balanced,7.287632157149616,0.1534410243130778,0.8707667076013192,96,1181927,0.193985,100,5,0.3,low
3,random_carbon,5.97512489808061,0.15822882131301663,0.7240017957781081,97,1041397,0.173487,100,5,0.3,low
3,random_freeHW,4.507442206733332,0.1583774824841621,0.5709841548434564,98,1037220,0.17804,100,5,0.3,low
3,hungriest_profit,8.09790885223852,0.14319399244176956,0.6429481627842568,96,1048231,0.17434,100,5,0.3,low
