id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate
0,"multiDips_1_(100, 0, 0)",10.224779445799395,0.2966016958001278,0.8122254096973571,0,81346,0.02445,5,10,0.2
0,"multiDips_1_(0, 100, 0)",10.07712544264828,0.04967821594435463,0.9065965566723251,0,81097,0.02437,5,10,0.2
0,"multiDips_1_(0, 0, 100)",10.114188665055297,0.11610076587628373,0.8827776046894116,0,79838,0.024522,5,10,0.2
0,"multiDips_1_(33.33, 33.33, 33.33)",10.192764943141826,0.21040352955077132,0.8050416212254405,0,80383,0.024425,5,10,0.2
0,"multiDips_2_(0, 100, 0)",10.074148941094972,0.03681953058527273,0.8926066201023698,0,97475,0.027915,5,10,0.2
0,"multiDips_2_(0, 0, 100)",10.118946015793542,0.13670857245741813,0.8893097734444918,0,96254,0.027631,5,10,0.2
0,"multiDips_2_(100, 0, 0)",10.22227126354915,0.3002440326476754,0.8219937508483058,0,97345,0.030676,5,10,0.2
0,"multiDips_2_(33.33, 33.33, 33.33)",10.186250251447095,0.2103670273545579,0.8186467986089655,0,96620,0.027821,5,10,0.2
0,"multiDips_3_(0, 100, 0)",10.080203820952486,0.054665540542601615,0.9015383852251333,0,97708,0.028331,5,10,0.2
0,"multiDips_3_(100, 0, 0)",10.221890667083368,0.29911404680760206,0.8218221572049162,0,97246,0.028195,5,10,0.2
0,"multiDips_3_(33.33, 33.33, 33.33)",10.184369361951422,0.2076777593644162,0.8186727582895221,0,96409,0.028088,5,10,0.2
0,"multiDips_4_(100, 0, 0)",10.227828171042338,0.311681641022591,0.8261012961150622,0,100444,0.031253,5,10,0.2
0,"multiDips_3_(0, 0, 100)",10.118794183485234,0.12802299436562173,0.8820689586869072,0,96115,0.028526,5,10,0.2
0,"multiDips_4_(0, 0, 100)",10.128598415971437,0.16241252800978007,0.8919660742274886,0,98830,0.029429,5,10,0.2
0,"multiDips_4_(0, 100, 0)",10.078419135147199,0.042902961236342844,0.8942804066726299,0,99779,0.029246,5,10,0.2
0,"multiDips_4_(33.33, 33.33, 33.33)",10.189934418602274,0.22881449573211474,0.8251536245671021,0,99075,0.030139,5,10,0.2
0,MILP,10.228077910855376,0.30114676271878793,0.8192846198765291,0,0,0.203537,5,10,0.2
1,"multiDips_1_(100, 0, 0)",10.224779445799395,0.2966016958001278,0.8122254096973571,0,81346,0.024481,5,10,0.2
1,"multiDips_1_(33.33, 33.33, 33.33)",10.192764943141826,0.21040352955077132,0.8050416212254405,0,80383,0.024126,5,10,0.2
1,"multiDips_1_(0, 0, 100)",10.10786553721845,0.11673005366819994,0.89689899552466,0,79954,0.024,5,10,0.2
1,"multiDips_1_(0, 100, 0)",10.08114795096828,0.049965951094745345,0.9005188665770343,0,80817,0.024541,5,10,0.2
1,"multiDips_2_(0, 100, 0)",8.435622724745654,0.032380434015021914,0.8242485419459957,1,100072,0.028428,5,10,0.2
1,"multiDips_2_(0, 0, 100)",10.124428700574077,0.1372108961785522,0.87907868365018,0,96358,0.027991,5,10,0.2
1,"multiDips_4_(100, 0, 0)",8.57875298765626,0.28213250675403473,0.7530021540733243,1,102816,0.029884,5,10,0.2
1,"multiDips_2_(100, 0, 0)",8.57875298765626,0.28213250675403473,0.7530021540733243,1,99993,0.028291,5,10,0.2
1,"multiDips_2_(33.33, 33.33, 33.33)",8.543267896802913,0.19441322329499813,0.7496132701865504,1,99303,0.028638,5,10,0.2
1,"multiDips_3_(100, 0, 0)",8.579020122017237,0.2810082381385147,0.7507823782508147,1,99680,0.028342,5,10,0.2
1,"multiDips_3_(0, 100, 0)",10.085686505733022,0.055167864263735676,0.8913072954308215,0,97892,0.028096,5,10,0.2
1,"multiDips_3_(0, 0, 100)",10.124276868265769,0.12852531808675577,0.8718378688925954,0,96237,0.0279,5,10,0.2
1,"multiDips_4_(0, 100, 0)",10.08114795096828,0.049965951094745345,0.9005188665770343,0,99704,0.029221,5,10,0.2
1,"multiDips_4_(0, 0, 100)",8.50552175699692,0.20003012857529817,0.8269730769489178,1,101909,0.029757,5,10,0.2
1,"multiDips_4_(33.33, 33.33, 33.33)",10.194721562505915,0.21114023185603303,0.8027075065765572,0,99071,0.029675,5,10,0.2
1,"multiDips_3_(33.33, 33.33, 33.33)",8.545843145602106,0.2032386627941654,0.7503146801331481,1,99070,0.028899,5,10,0.2
1,MILP,10.228250641467259,0.3070602184242642,0.8237606312830726,0,0,0.767719,5,10,0.2
2,"multiDips_1_(100, 0, 0)",10.224779445799395,0.2966016958001278,0.8122254096973571,0,81346,0.024478,5,10,0.2
2,"multiDips_1_(33.33, 33.33, 33.33)",10.192764943141826,0.21040352955077132,0.8050416212254405,0,80383,0.024278,5,10,0.2
2,"multiDips_1_(0, 100, 0)",10.087313603053621,0.07989601105685984,0.9140832321225755,0,82467,0.024559,5,10,0.2
2,"multiDips_1_(0, 0, 100)",10.114188665055297,0.11610076587628373,0.8827776046894116,0,79838,0.024134,5,10,0.2
2,"multiDips_2_(100, 0, 0)",10.22227126354915,0.3002440326476754,0.8219937508483058,0,97345,0.028053,5,10,0.2
2,"multiDips_2_(33.33, 33.33, 33.33)",10.186250251447095,0.2103670273545579,0.8186467986089655,0,96620,0.027877,5,10,0.2
2,"multiDips_2_(0, 0, 100)",10.118946015793542,0.13670857245741813,0.8893097734444918,0,96254,0.027624,5,10,0.2
2,"multiDips_3_(33.33, 33.33, 33.33)",10.184369361951422,0.2076777593644162,0.8186727582895221,0,96409,0.02804,5,10,0.2
2,"multiDips_3_(100, 0, 0)",10.221890667083368,0.29911404680760206,0.8218221572049162,0,97270,0.028359,5,10,0.2
2,"multiDips_2_(0, 100, 0)",10.074148941094972,0.03681953058527273,0.8926066201023698,0,97475,0.028201,5,10,0.2
2,"multiDips_3_(0, 0, 100)",10.118794183485234,0.12802299436562173,0.8820689586869072,0,96115,0.027966,5,10,0.2
2,"multiDips_4_(0, 100, 0)",10.080203820952487,0.05352554054260161,0.8991383852251332,0,100548,0.02999,5,10,0.2
2,"multiDips_3_(0, 100, 0)",10.080203820952486,0.054665540542601615,0.9015383852251333,0,97708,0.030899,5,10,0.2
2,"multiDips_4_(0, 0, 100)",10.142355778197132,0.19431666769464617,0.8899722349914987,0,98838,0.029547,5,10,0.2
2,"multiDips_4_(100, 0, 0)",10.226181103450372,0.30366948226916013,0.8167610848298621,0,100641,0.029338,5,10,0.2
2,"multiDips_4_(33.33, 33.33, 33.33)",10.198954081644676,0.22695894856439713,0.807395457905971,0,99107,0.029347,5,10,0.2
2,MILP,10.228224980008502,0.3063744355152795,0.8212955726383704,0,0,0.305193,5,10,0.2
3,"multiDips_1_(0, 0, 100)",10.114188665055297,0.11610076587628373,0.8827776046894116,0,79838,0.024552,5,10,0.2
3,"multiDips_1_(100, 0, 0)",10.217925883542364,0.28284356560923607,0.8229919736657242,0,81497,0.024359,5,10,0.2
3,"multiDips_1_(0, 100, 0)",10.07712544264828,0.04967821594435463,0.9065965566723251,0,81097,0.024212,5,10,0.2
3,"multiDips_2_(100, 0, 0)",10.213631383729982,0.280058399974034,0.8261234676440141,0,99327,0.028206,5,10,0.2
3,"multiDips_2_(0, 100, 0)",10.074148941094972,0.03681953058527273,0.8926066201023698,0,97475,0.028132,5,10,0.2
3,"multiDips_1_(33.33, 33.33, 33.33)",10.192764943141826,0.21040352955077132,0.8050416212254405,0,80383,0.026671,5,10,0.2
3,"multiDips_3_(100, 0, 0)",10.221778857505317,0.30126605141712964,0.8238284077366027,0,97325,0.028057,5,10,0.2
3,"multiDips_3_(33.33, 33.33, 33.33)",10.15213965062302,0.13382060348794791,0.8239367209204036,0,97243,0.028164,5,10,0.2
3,"multiDips_2_(0, 0, 100)",10.118946015793542,0.13670857245741813,0.8893097734444918,0,96254,0.028106,5,10,0.2
3,"multiDips_3_(0, 0, 100)",10.118794183485234,0.12802299436562173,0.8820689586869072,0,96115,0.027987,5,10,0.2
3,"multiDips_4_(0, 0, 100)",10.145173295224309,0.2077346002876665,0.8957901122563022,0,99013,0.033329,5,10,0.2
3,"multiDips_4_(33.33, 33.33, 33.33)",10.192281337411499,0.2296727172916382,0.8216775233623947,0,108140,0.030545,5,10,0.2
3,"multiDips_4_(0, 100, 0)",10.083554754353328,0.04587532658571647,0.888663015458095,0,100125,0.029228,5,10,0.2
3,"multiDips_2_(33.33, 33.33, 33.33)",10.182441843978989,0.20189803708980233,0.8223231661638046,0,105089,0.029003,5,10,0.2
3,"multiDips_4_(100, 0, 0)",10.219630252176799,0.2839000577192821,0.824456326165001,0,101694,0.029585,5,10,0.2
3,"multiDips_3_(0, 100, 0)",10.080203820952486,0.054665540542601615,0.9015383852251333,0,97708,0.030835,5,10,0.2
3,MILP,10.228224980008505,0.3063744355152795,0.8212955726383704,0,0,0.291701,5,10,0.2
4,"multiDips_1_(100, 0, 0)",10.225003064955498,0.29381768658107266,0.8114129086339842,0,81083,0.024496,5,10,0.2
4,"multiDips_1_(0, 100, 0)",10.07712544264828,0.04967821594435463,0.9065965566723251,0,81097,0.024382,5,10,0.2
4,"multiDips_1_(0, 0, 100)",10.114188665055297,0.11610076587628373,0.8827776046894116,0,79838,0.024142,5,10,0.2
4,"multiDips_1_(33.33, 33.33, 33.33)",10.189627606898291,0.19761666557267438,0.8051747410010692,0,80383,0.024298,5,10,0.2
4,"multiDips_3_(100, 0, 0)",10.22222264623947,0.29133225928085466,0.8127681176800048,0,97344,0.028171,5,10,0.2
4,"multiDips_4_(0, 100, 0)",10.08144736712678,0.06424959804467002,0.9114594349468512,0,100954,0.02954,5,10,0.2
4,"multiDips_2_(100, 0, 0)",10.222403333721946,0.29842846044143007,0.8216912900191315,0,97292,0.028355,5,10,0.2
4,"multiDips_3_(0, 100, 0)",10.080203820952486,0.054665540542601615,0.9015383852251333,0,97708,0.028133,5,10,0.2
4,"multiDips_2_(0, 0, 100)",10.118946015793542,0.13670857245741813,0.8893097734444918,0,96254,0.027838,5,10,0.2
4,"multiDips_3_(0, 0, 100)",10.118794183485234,0.12802299436562173,0.8820689586869072,0,96115,0.027914,5,10,0.2
4,"multiDips_2_(0, 100, 0)",10.074148941094972,0.03681953058527273,0.8926066201023698,0,97475,0.027902,5,10,0.2
4,"multiDips_3_(33.33, 33.33, 33.33)",10.192676321255568,0.22397034260384235,0.8191195156033451,0,96393,0.02792,5,10,0.2
4,"multiDips_4_(33.33, 33.33, 33.33)",10.207456134619992,0.24860064196171294,0.8110257563889758,0,99120,0.02951,5,10,0.2
4,"multiDips_4_(0, 0, 100)",10.121370209337558,0.14426138003976713,0.8884286067627696,0,99035,0.029204,5,10,0.2
4,"multiDips_4_(100, 0, 0)",10.228164895260363,0.30390028835529864,0.8175302864554866,0,100199,0.029608,5,10,0.2
4,"multiDips_2_(33.33, 33.33, 33.33)",10.18925870091739,0.21668988212891568,0.819896092587849,0,96604,0.027982,5,10,0.2
4,MILP,10.228077910855376,0.3011467627187879,0.8192846198765291,0,0,0.195616,5,10,0.2
5,"multiDips_1_(0, 0, 100)",10.138426077562395,0.17886732751459333,0.8839208678573016,0,80839,0.024573,5,10,0.2
5,"multiDips_1_(100, 0, 0)",10.224779445799395,0.2966016958001278,0.8122254096973571,0,81346,0.024524,5,10,0.2
5,"multiDips_1_(0, 100, 0)",10.07712544264828,0.04967821594435463,0.9065965566723251,0,81097,0.024454,5,10,0.2
5,"multiDips_2_(0, 100, 0)",10.074148941094972,0.03681953058527273,0.8926066201023698,0,97475,0.027905,5,10,0.2
5,"multiDips_2_(33.33, 33.33, 33.33)",10.186250251447095,0.2103670273545579,0.8186467986089655,0,96620,0.027845,5,10,0.2
5,"multiDips_1_(33.33, 33.33, 33.33)",10.192764943141826,0.21040352955077132,0.8050416212254405,0,80383,0.024339,5,10,0.2
5,"multiDips_2_(100, 0, 0)",10.22227126354915,0.3002440326476754,0.8219937508483058,0,97345,0.027886,5,10,0.2
5,"multiDips_3_(0, 100, 0)",10.080203820952486,0.054665540542601615,0.9015383852251333,0,97708,0.028114,5,10,0.2
5,"multiDips_2_(0, 0, 100)",10.13558351824348,0.17970462276623955,0.8943219718864787,0,104887,0.029068,5,10,0.2
5,"multiDips_3_(100, 0, 0)",10.220195214370614,0.293199909425726,0.8209893767139674,0,97392,0.028071,5,10,0.2
5,"multiDips_3_(33.33, 33.33, 33.33)",10.184369361951422,0.2076777593644162,0.8186727582895221,0,96409,0.02792,5,10,0.2
5,"multiDips_4_(0, 100, 0)",10.080436771173952,0.04956495134083524,0.8932677794726451,0,100537,0.029577,5,10,0.2
5,"multiDips_4_(33.33, 33.33, 33.33)",10.175296998093028,0.17369532938329132,0.8103660090159632,0,99474,0.029297,5,10,0.2
5,"multiDips_4_(100, 0, 0)",10.226420238139298,0.2989414705939321,0.8123693436036655,0,99913,0.029759,5,10,0.2
5,"multiDips_4_(0, 0, 100)",10.108546722651276,0.11430788980697651,0.8918462867014465,0,100008,0.029259,5,10,0.2
5,"multiDips_3_(0, 0, 100)",10.14222095002882,0.18112392418135842,0.878738383019766,0,97038,0.035848,5,10,0.2
5,MILP,10.228077910855376,0.30114676271878793,0.8192846198765291,0,0,0.206928,5,10,0.2
6,"multiDips_1_(0, 100, 0)",10.087680091346765,0.04986551720911529,0.8850265027635313,0,88865,0.025622,5,10,0.2
6,"multiDips_1_(100, 0, 0)",10.214287327080967,0.29952521374511615,0.8505420922221001,0,81444,0.024355,5,10,0.2
6,"multiDips_1_(0, 0, 100)",10.124830403260546,0.1187055759314811,0.8646673853889835,0,79878,0.024539,5,10,0.2
6,"multiDips_2_(0, 0, 100)",10.12810818332699,0.12575096933117255,0.8639188342286969,0,96419,0.027898,5,10,0.2
6,"multiDips_1_(33.33, 33.33, 33.33)",10.143762347554516,0.11977815726756505,0.8287124690123846,0,79908,0.024228,5,10,0.2
6,"multiDips_2_(100, 0, 0)",10.212463608189937,0.2987938428936864,0.8521523966688724,0,97960,0.028055,5,10,0.2
6,"multiDips_2_(0, 100, 0)",10.08958635242575,0.04354066526626847,0.8727512936502813,0,114687,0.030869,5,10,0.2
6,"multiDips_3_(0, 0, 100)",10.124776292941446,0.11666562817584479,0.862483026634735,0,96327,0.028029,5,10,0.2
6,"multiDips_4_(0, 100, 0)",10.08805683038939,0.052637817870147194,0.8843717077644351,0,108164,0.030628,5,10,0.2
6,"multiDips_4_(33.33, 33.33, 33.33)",10.141635752872304,0.11485132000144595,0.8272304995279087,0,99024,0.029178,5,10,0.2
6,"multiDips_3_(0, 100, 0)",10.08810959364691,0.04748026709040185,0.8789194110095607,0,105453,0.029669,5,10,0.2
6,"multiDips_2_(33.33, 33.33, 33.33)",10.153925835280774,0.14061110368991708,0.826389304353432,0,96539,0.028333,5,10,0.2
6,"multiDips_4_(0, 0, 100)",10.126191660925352,0.11792955674954589,0.8610919818893112,0,99213,0.029439,5,10,0.2
6,"multiDips_4_(100, 0, 0)",10.20835455572534,0.2877866796059826,0.8480568760611147,0,100989,0.029691,5,10,0.2
6,"multiDips_3_(33.33, 33.33, 33.33)",10.14975439217833,0.13107488764273736,0.8261263646110782,0,96527,0.030841,5,10,0.2
6,MILP,10.216273180045846,0.2988335007349108,0.8413366687102334,0,0,0.212454,5,10,0.2
6,"multiDips_3_(100, 0, 0)",10.205968556826862,0.28129480287715974,0.8454126630497819,0,1471984,0.225526,5,10,0.2
7,"multiDips_1_(0, 100, 0)",10.087313603053621,0.07989601105685984,0.9140832321225755,0,82467,0.024635,5,10,0.2
7,"multiDips_1_(100, 0, 0)",10.218152952276519,0.2753053300883457,0.8124147605322032,0,81364,0.024561,5,10,0.2
7,"multiDips_1_(0, 0, 100)",10.1129876339677,0.11603498846753814,0.8799625109001032,0,79888,0.024028,5,10,0.2
7,"multiDips_1_(33.33, 33.33, 33.33)",10.16862391317779,0.1525738704947729,0.8145791310706352,0,80654,0.024376,5,10,0.2
7,"multiDips_2_(0, 100, 0)",10.074148941094972,0.03681953058527273,0.8926066201023698,0,97475,0.028166,5,10,0.2
7,"multiDips_2_(100, 0, 0)",10.219926783087816,0.2922921661918726,0.8224944349604177,0,97412,0.028071,5,10,0.2
7,"multiDips_3_(0, 100, 0)",10.080203820952486,0.054665540542601615,0.9015383852251333,0,97708,0.028053,5,10,0.2
7,"multiDips_2_(0, 0, 100)",10.111401347754297,0.11268693236055388,0.8807115496435624,0,96260,0.027827,5,10,0.2
7,"multiDips_3_(0, 0, 100)",10.124103654980638,0.1318663580214091,0.8709037216591303,0,96121,0.027822,5,10,0.2
7,"multiDips_2_(33.33, 33.33, 33.33)",10.158869040485442,0.13583435255699502,0.8092755571147036,0,96670,0.027896,5,10,0.2
7,"multiDips_4_(100, 0, 0)",10.21429243035658,0.2766312539886208,0.8246997667297256,0,100259,0.029476,5,10,0.2
7,"multiDips_4_(0, 100, 0)",10.085264733890789,0.05094790155645981,0.893952692682151,0,99948,0.029166,5,10,0.2
7,"multiDips_4_(0, 0, 100)",10.12794690845335,0.14648672497423432,0.8750245858909249,0,98743,0.029193,5,10,0.2
7,"multiDips_4_(33.33, 33.33, 33.33)",10.151310226278905,0.12931106454565355,0.8167073418873514,0,98917,0.0295,5,10,0.2
7,"multiDips_3_(100, 0, 0)",10.215264173560492,0.2762976810958199,0.8188115080397622,0,97305,0.02811,5,10,0.2
7,"multiDips_3_(33.33, 33.33, 33.33)",10.171748332841826,0.17065574975003708,0.8187648650463721,0,96517,0.028913,5,10,0.2
7,MILP,10.228440642294016,0.3062076808411252,0.8240359106424143,0,0,0.315679,5,10,0.2
8,"multiDips_1_(0, 0, 100)",10.11031506983391,0.11908687884477134,0.8948384217957028,0,91670,0.026134,5,10,0.2
8,"multiDips_1_(100, 0, 0)",10.224779445799395,0.2966016958001278,0.8122254096973571,0,81346,0.024381,5,10,0.2
8,"multiDips_1_(0, 100, 0)",10.07712544264828,0.04967821594435463,0.9065965566723251,0,81097,0.024376,5,10,0.2
8,"multiDips_2_(33.33, 33.33, 33.33)",10.186250251447095,0.2103670273545579,0.8186467986089655,0,96620,0.027793,5,10,0.2
8,"multiDips_3_(0, 100, 0)",10.080203820952486,0.054665540542601615,0.9015383852251333,0,97708,0.028108,5,10,0.2
8,"multiDips_1_(33.33, 33.33, 33.33)",10.192764943141826,0.21040352955077132,0.8050416212254405,0,80383,0.024389,5,10,0.2
8,"multiDips_2_(100, 0, 0)",10.22227126354915,0.3002440326476754,0.8219937508483058,0,97345,0.028153,5,10,0.2
8,"multiDips_2_(0, 0, 100)",10.13558351824348,0.17970462276623955,0.8943219718864787,0,104801,0.028899,5,10,0.2
8,"multiDips_3_(100, 0, 0)",10.220195214370614,0.293199909425726,0.8209893767139674,0,97392,0.028057,5,10,0.2
