id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate
0,"multiDips_4_(0, 100, 0)",48.520243287697525,0.4230882759875574,5.023709118190239,0,930230,0.161344,25,50,0.2
0,"multiDips_2_(0, 0, 100)",48.98265871126076,1.3954117161273487,4.975105762254533,0,840580,0.145968,25,50,0.2
0,"multiDips_1_(0, 0, 100)",48.950688876001855,1.2782385915023868,4.942405216974954,0,796605,0.13913,25,50,0.2
0,"multiDips_3_(100, 0, 0)",49.73555520975428,3.0458180119402574,4.931871194807068,0,959330,0.16508,25,50,0.2
0,"multiDips_1_(0, 100, 0)",48.507693292169336,0.40477200956097986,5.021403279444012,0,927651,0.159112,25,50,0.2
0,"multiDips_2_(0, 100, 0)",48.503068053830226,0.38623844250667677,5.020362425609941,0,938476,0.161625,25,50,0.2
0,"multiDips_2_(100, 0, 0)",49.71498606922075,2.991633949007559,4.947366986703278,0,970201,0.165696,25,50,0.2
0,"multiDips_2_(33.33, 33.33, 33.33)",49.2086762848914,1.4845114102737214,4.65816640985908,0,856126,0.147803,25,50,0.2
0,"multiDips_3_(0, 0, 100)",48.98842280710092,1.4127573003159042,4.980710301470039,0,820700,0.144618,25,50,0.2
0,"multiDips_1_(100, 0, 0)",49.54108014970364,2.492285611189039,4.861243005003672,0,961143,0.163208,25,50,0.2
0,"multiDips_4_(100, 0, 0)",49.53099354638236,2.4883330947683318,4.89745996229412,0,971038,0.168006,25,50,0.2
0,"multiDips_3_(33.33, 33.33, 33.33)",49.165868300585366,1.4201706458143017,4.673515220788667,0,845263,0.148418,25,50,0.2
0,"multiDips_4_(0, 0, 100)",49.088190592215575,1.593114335683906,4.938092076814334,0,815313,0.144437,25,50,0.2
0,"multiDips_4_(33.33, 33.33, 33.33)",49.19276639511506,1.5160169198526936,4.712680350135308,0,832919,0.147362,25,50,0.2
0,"multiDips_1_(33.33, 33.33, 33.33)",49.172153166656926,1.4135364123857366,4.655027501155982,0,817130,0.143047,25,50,0.2
0,"multiDips_3_(0, 100, 0)",48.52981685111135,0.4525988264894533,5.033490109304401,0,950245,0.162862,25,50,0.2
0,MILP,49.78105958483249,3.1361054331049187,4.960455451753096,0,0,42.76454,25,50,0.2
1,"multiDips_2_(0, 0, 100)",48.93535044683257,1.2685845815245336,4.957999730322161,0,838895,0.149399,25,50,0.2
1,"multiDips_2_(0, 100, 0)",48.51588299291904,0.3999606257274361,5.004977425607562,0,942487,0.160824,25,50,0.2
1,"multiDips_3_(100, 0, 0)",48.03631910504311,2.8667266918337444,4.852858042106554,1,977388,0.169979,25,50,0.2
1,"multiDips_1_(33.33, 33.33, 33.33)",49.16999911314328,1.4327257323336515,4.687600938067291,0,888284,0.156918,25,50,0.2
1,"multiDips_1_(100, 0, 0)",49.46645088457143,2.3235479296434423,4.883806302427989,0,981908,0.16753,25,50,0.2
1,"multiDips_2_(100, 0, 0)",48.02997100115269,2.8528623850118358,4.8533832421177,1,979501,0.164796,25,50,0.2
1,"multiDips_1_(0, 0, 100)",48.920466649963906,1.2652166008581773,4.977399900789138,0,798486,0.141988,25,50,0.2
1,"multiDips_4_(33.33, 33.33, 33.33)",49.15558493365637,1.3861510072526113,4.668921781569011,0,905556,0.157572,25,50,0.2
1,"multiDips_4_(0, 100, 0)",48.52324922529743,0.40870011819363433,4.999840668439408,0,944706,0.163551,25,50,0.2
1,"multiDips_4_(100, 0, 0)",49.55748670556793,2.457391053888728,4.817058615809594,0,993433,0.170986,25,50,0.2
1,"multiDips_4_(0, 0, 100)",49.00300777955782,1.4425280934982099,4.995774089001508,0,811075,0.146145,25,50,0.2
1,"multiDips_3_(0, 100, 0)",46.894745760832556,0.45931520051766084,4.973725830402959,1,951194,0.169619,25,50,0.2
1,"multiDips_3_(33.33, 33.33, 33.33)",47.4765615206934,1.2824879100069637,4.602648241725435,1,912368,0.161069,25,50,0.2
1,"multiDips_1_(0, 100, 0)",48.51954411152172,0.4192257620966815,5.012824164158857,0,928270,0.163804,25,50,0.2
1,"multiDips_3_(0, 0, 100)",48.965178364456236,1.336881480681811,4.950743838355119,0,819261,0.149775,25,50,0.2
1,"multiDips_2_(33.33, 33.33, 33.33)",49.18445456673099,1.4383932505075263,4.679351901733431,0,920172,0.160798,25,50,0.2
1,MILP,49.709216657277146,2.9958276061517393,4.999288482793275,0,0,62.424129,25,50,0.2
2,"multiDips_1_(0, 0, 100)",48.95316032642004,1.3172267382037206,4.955107709384774,0,796317,0.142933,25,50,0.2
2,"multiDips_2_(0, 0, 100)",48.96382149066221,1.366942053621423,4.982735152667143,0,841773,0.14579,25,50,0.2
2,"multiDips_1_(100, 0, 0)",49.529030557885996,2.4419915002775734,4.842339658798314,0,975740,0.168345,25,50,0.2
2,"multiDips_1_(0, 100, 0)",48.509748945606574,0.42896477489874185,5.060749024172518,0,921788,0.16333,25,50,0.2
2,"multiDips_4_(33.33, 33.33, 33.33)",49.205839892945,1.4894785697315582,4.686712466219143,0,904268,0.158066,25,50,0.2
2,"multiDips_1_(33.33, 33.33, 33.33)",49.198490282184466,1.4659594839995034,4.676541704398753,0,875179,0.154325,25,50,0.2
2,"multiDips_2_(0, 100, 0)",48.50057922213029,0.39856296811691966,5.03944188487593,0,945466,0.162144,25,50,0.2
2,"multiDips_2_(100, 0, 0)",49.69823649407665,2.9460522231015682,4.9473357371546705,0,984858,0.171705,25,50,0.2
2,"multiDips_2_(33.33, 33.33, 33.33)",49.17722450738329,1.3908965393295574,4.667712682837195,0,911232,0.161583,25,50,0.2
2,"multiDips_4_(0, 0, 100)",48.92252452039202,1.3072871738554606,5.023469819205683,0,816783,0.148694,25,50,0.2
2,"multiDips_3_(0, 100, 0)",48.52918467038227,0.4455470031966723,5.026462477253929,0,960587,0.171265,25,50,0.2
2,"multiDips_3_(0, 0, 100)",48.9876574281863,1.434622419310064,4.98476183361075,0,820629,0.149285,25,50,0.2
2,"multiDips_3_(100, 0, 0)",49.72006975692328,2.9992945463365928,4.928725789249792,0,974290,0.173558,25,50,0.2
2,"multiDips_4_(100, 0, 0)",49.5909264265789,2.564200117472083,4.853889739833716,0,977619,0.170225,25,50,0.2
2,"multiDips_3_(33.33, 33.33, 33.33)",49.10986813324435,1.254652163265465,4.664678419777298,0,913930,0.16047,25,50,0.2
2,"multiDips_4_(0, 100, 0)",48.50770351607748,0.41989682595824357,5.0465083387899625,0,947668,0.165817,25,50,0.2
2,MILP,49.764117355921684,3.1126428091336327,4.980003406977979,0,0,78.571446,25,50,0.2
3,"multiDips_1_(33.33, 33.33, 33.33)",49.225252276632304,1.5501396584484237,4.703282693845362,0,873794,0.149008,25,50,0.2
3,"multiDips_2_(0, 100, 0)",48.538796139002486,0.4921232527634033,5.044320495333546,0,964042,0.162152,25,50,0.2
3,"multiDips_3_(33.33, 33.33, 33.33)",49.18008492008173,1.4552953216954176,4.711249292052479,0,907239,0.157483,25,50,0.2
3,"multiDips_4_(0, 100, 0)",48.55419247402806,0.5202950103874663,5.064163263797159,0,967041,0.166207,25,50,0.2
3,"multiDips_1_(0, 0, 100)",49.01183765464393,1.4420124339403495,4.968784824310802,0,798881,0.139277,25,50,0.2
3,"multiDips_2_(100, 0, 0)",48.065618835064186,2.947087298476244,4.872598073115926,1,968801,0.163398,25,50,0.2
3,"multiDips_3_(0, 0, 100)",49.046325312871225,1.531331837395026,4.984894402904971,0,819702,0.144087,25,50,0.2
3,"multiDips_1_(0, 100, 0)",48.5484171790723,0.4987196376147732,5.050132706046405,0,944820,0.160643,25,50,0.2
3,"multiDips_1_(100, 0, 0)",49.511341527233284,2.4700440700127455,4.924512953695884,0,970159,0.163692,25,50,0.2
3,"multiDips_2_(0, 0, 100)",49.025494416506454,1.4711715333250643,4.963835553857156,0,843163,0.144735,25,50,0.2
3,"multiDips_4_(0, 0, 100)",49.01256907835528,1.5037513852667657,5.024979601108518,0,813766,0.143502,25,50,0.2
3,"multiDips_2_(33.33, 33.33, 33.33)",49.26209183393108,1.6021700514631254,4.668909359015055,0,913086,0.15562,25,50,0.2
3,"multiDips_3_(100, 0, 0)",48.07474649789511,2.972841000092236,4.868333853360958,1,964055,0.165774,25,50,0.2
3,"multiDips_3_(0, 100, 0)",48.55086968999085,0.5200321609484148,5.055757720101597,0,955193,0.16499,25,50,0.2
3,"multiDips_4_(33.33, 33.33, 33.33)",49.18160021500348,1.5038814698999232,4.75030092978262,0,878953,0.153386,25,50,0.2
3,"multiDips_4_(100, 0, 0)",49.583619865520866,2.5582286337720985,4.852174374889721,0,976397,0.169063,25,50,0.2
3,MILP,49.76694161196462,3.07698330145147,4.946451958141696,0,0,123.572213,25,50,0.2
4,"multiDips_2_(0, 0, 100)",49.08381539883092,1.5628467175706813,4.919645735162464,0,843013,0.14636,25,50,0.2
4,"multiDips_1_(0, 0, 100)",49.02140759721346,1.5578127299918074,5.0413404582577686,0,799083,0.139906,25,50,0.2
4,"multiDips_2_(0, 100, 0)",48.54568471282811,0.4461144548913689,4.990437861396698,0,947958,0.161151,25,50,0.2
4,"multiDips_3_(33.33, 33.33, 33.33)",47.51424559293054,1.395053815475115,4.62015346021801,1,847050,0.152379,25,50,0.2
4,"multiDips_2_(100, 0, 0)",48.028583086596726,2.8678303205570788,4.873331892155116,1,968320,0.16789,25,50,0.2
4,"multiDips_4_(0, 0, 100)",49.0500712147291,1.5307829292189588,4.9517912240377875,0,810082,0.144423,25,50,0.2
4,"multiDips_3_(100, 0, 0)",48.051968670297235,2.9199520035992683,4.867085645805242,1,962249,0.165081,25,50,0.2
