id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate
0,"multiDips_3_(0, 0, 100)",11.027523957267443,0.41727519102660526,1.1363077152881313,95,1043346,0.176022,100,5,0.2
0,"multiDips_4_(0, 100, 0)",12.498496216759369,0.5180476847909882,1.4630526922157554,93,1073157,0.189255,100,5,0.2
0,"multiDips_1_(0, 0, 100)",10.557149488145829,0.4541422791519168,1.2267227483219,95,1188891,0.207692,100,5,0.2
0,"multiDips_3_(33.33, 33.33, 33.33)",11.034327762154309,0.4301177026931198,1.137329956731934,95,1043456,0.176428,100,5,0.2
0,"multiDips_1_(33.33, 33.33, 33.33)",11.074929836418747,0.46865216756376027,1.2823605576122794,94,1052614,0.184307,100,5,0.2
0,"multiDips_2_(100, 0, 0)",8.441307661464698,0.46063669109210303,1.2326325512716334,96,1181480,0.20221,100,5,0.2
0,"multiDips_1_(100, 0, 0)",10.571488349130119,0.4749264740014334,1.2181167020780839,95,1190398,0.206833,100,5,0.2
0,"multiDips_3_(0, 100, 0)",10.772158630464425,0.4123919616105868,1.2124143566511831,95,1506341,0.255147,100,5,0.2
0,"multiDips_4_(33.33, 33.33, 33.33)",10.830988363715324,0.47641022440288167,1.3389699261776098,94,1100014,0.191732,100,5,0.2
0,"multiDips_2_(0, 0, 100)",8.441307661464696,0.46063669109210303,1.2326325512716334,96,1180219,0.204777,100,5,0.2
0,"multiDips_2_(33.33, 33.33, 33.33)",8.441307661464696,0.46063669109210303,1.2326325512716334,96,1181476,0.204114,100,5,0.2
0,"multiDips_2_(0, 100, 0)",9.84718181100386,0.48611502153934905,1.42466493889619,95,1215315,0.210915,100,5,0.2
0,"multiDips_4_(100, 0, 0)",9.820028191133467,0.31300583003217064,1.0495401920667613,95,1214241,0.213755,100,5,0.2
0,"multiDips_3_(100, 0, 0)",10.798259288144285,0.4451806991884557,1.1819634422745096,95,1573842,0.265147,100,5,0.2
0,"multiDips_1_(0, 100, 0)",10.500732463059947,0.37718593922566857,1.2836152275024437,95,1940056,0.326708,100,5,0.2
0,"multiDips_4_(0, 0, 100)",7.993317904139492,0.2914863370875116,0.6785959223473897,96,4036642,0.662233,100,5,0.2
0,MILP,12.50121396465927,0.5222006667855792,1.459802190808644,93,0,14.567544,100,5,0.2
1,"multiDips_1_(33.33, 33.33, 33.33)",11.074929836418747,0.46865216756376027,1.2823605576122794,94,1052618,0.179906,100,5,0.2
1,"multiDips_1_(0, 100, 0)",10.500732463059947,0.37718593922566857,1.2836152275024437,95,1940060,0.324585,100,5,0.2
