id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate,limit
1,longest_freeHW,32.6004556897516,1.3510277316371755,3.6627519246199007,9,499825,0.092506,25,25,0.3,normal
1,longest_profit,32.801439462469986,1.5208855716723326,3.8015773709188703,9,540811,0.099099,25,25,0.3,normal
1,longest_balanced,31.279106059369685,1.1734804468726696,3.5625317912486465,10,516215,0.095223,25,25,0.3,normal
1,hungriest_carbon,36.882644730356716,1.3414657615486705,4.193590523524835,8,569340,0.106552,25,25,0.3,normal
1,longest_carbon,34.99550128085133,1.1064981927221678,3.9337328456432896,8,554471,0.101054,25,25,0.3,normal
1,longest_random,33.37091729710894,1.4202222909177025,3.8557346541522484,9,180294,0.043925,25,25,0.3,normal
1,hungriest_balanced,38.64120629044694,1.5054173016233154,4.272581866686356,7,549591,0.104899,25,25,0.3,normal
1,random_balanced,33.639074211114064,1.1309319032711977,3.6006520874128176,8,527219,0.097436,25,25,0.3,normal
1,random_random,32.864707215835395,1.3396999340269151,3.6151798634564707,9,164478,0.040736,25,25,0.3,normal
1,hungriest_random,36.831204957733476,1.591160184456607,4.187393807835783,8,187604,0.045679,25,25,0.3,normal
1,hungriest_profit,35.34895051464396,1.670182330716676,4.134194901518535,9,565513,0.105044,25,25,0.3,normal
1,hungriest_freeHW,35.65680589612405,1.4397855000562987,3.874647886823787,9,491169,0.095196,25,25,0.3,normal
1,random_carbon,35.88201622962816,1.1561620089020321,3.7567539936384784,8,573049,0.104258,25,25,0.3,normal
1,random_profit,34.04065146189038,1.3535494724663681,3.5977414118145354,8,555962,0.10257,25,25,0.3,normal
1,random_freeHW,34.16365671360243,1.319369478395166,3.628182218528568,9,496712,0.09614,25,25,0.3,normal
1,MILP,41.815952865834674,1.6886762874443293,4.556424166489231,5,0,86.587654,25,25,0.3,normal
2,longest_profit,32.790980656086255,1.5184666684368175,3.793025664401989,9,544431,0.100296,25,25,0.3,normal
2,longest_carbon,35.02500802007279,1.1987765231703327,3.9368485232563746,8,568014,0.102614,25,25,0.3,normal
2,longest_random,35.055422916682204,1.3921283219008,3.9478351117881663,8,182477,0.044021,25,25,0.3,normal
2,hungriest_random,35.635741613961976,1.5024135968652645,3.920560891588007,9,182780,0.045214,25,25,0.3,normal
2,hungriest_freeHW,35.65575094284244,1.5414261759876648,3.9090290346555774,9,494369,0.094955,25,25,0.3,normal
2,hungriest_carbon,35.41041789827666,1.3224083584070692,4.058736986815008,9,567665,0.105956,25,25,0.3,normal
2,random_balanced,33.9756956547035,1.3160121911074771,3.770207458783549,9,526322,0.097098,25,25,0.3,normal
2,random_freeHW,33.50726716687519,1.3151467213932844,3.504955121414441,9,494815,0.092365,25,25,0.3,normal
2,random_random,33.746537178776485,1.3085698741181586,3.6626881626672922,8,162851,0.04009,25,25,0.3,normal
2,longest_balanced,31.28716751139608,1.232448945914465,3.570158370680224,10,515334,0.095204,25,25,0.3,normal
2,longest_freeHW,32.60223695515426,1.3623600630486623,3.6885252742451713,9,499831,0.09245,25,25,0.3,normal
2,hungriest_profit,35.33004141452703,1.6524658641113859,4.138097445724993,9,569727,0.10658,25,25,0.3,normal
2,random_profit,34.734945371685804,1.4008151141691725,3.7995422549672164,8,574077,0.103874,25,25,0.3,normal
2,hungriest_balanced,38.611082507018466,1.5225342512621827,4.2949326302332675,7,564703,0.106425,25,25,0.3,normal
2,random_carbon,33.64737793678734,1.0669882140839537,3.615010292884979,8,566224,0.103374,25,25,0.3,normal
2,MILP,40.37804993190413,1.679121577051921,4.416575778217456,6,0,118.152839,25,25,0.3,normal
3,longest_freeHW,25.40300966194643,1.145749006221826,3.152612603039009,13,493779,0.090663,25,25,0.3,normal
3,random_carbon,26.20008894880815,0.7776225466525318,3.103631458547784,12,568137,0.102416,25,25,0.3,normal
3,random_profit,30.260267599125434,1.394503344888913,3.6011571672097986,10,542479,0.099498,25,25,0.3,normal
3,longest_balanced,27.95801822331794,1.1740691811822934,3.4733634542402254,12,530016,0.096907,25,25,0.3,normal
3,longest_profit,29.46967669194248,1.4472169945243796,3.674885254493149,11,534830,0.098133,25,25,0.3,normal
3,hungriest_carbon,33.7615749474022,1.3094617595835207,3.9630125006343957,10,561724,0.104828,25,25,0.3,normal
3,hungriest_random,32.35194861537387,1.4356493684607605,3.786214720375709,11,188194,0.045558,25,25,0.3,normal
3,longest_random,27.81397967149315,1.089814913538801,3.3652208824230425,12,177709,0.043327,25,25,0.3,normal
3,hungriest_freeHW,30.180472742917203,1.2462604008586262,3.4704058680014347,12,485266,0.092904,25,25,0.3,normal
3,longest_carbon,27.7370317367929,0.9143091239422972,3.4130599586688217,12,533306,0.097923,25,25,0.3,normal
3,hungriest_profit,32.43044240297102,1.4809899301467164,3.8438423446188463,11,543984,0.101626,25,25,0.3,normal
3,random_random,28.06597882658942,1.0831709482827248,3.1611528173284555,11,159028,0.039498,25,25,0.3,normal
3,hungriest_balanced,33.82191993861655,1.4000040494707595,3.985812122554026,10,561105,0.104937,25,25,0.3,normal
3,random_freeHW,31.26314514233737,1.2304199552366175,3.564724522305271,10,492994,0.092471,25,25,0.3,normal
3,random_balanced,27.972829496301642,0.9916611834962359,3.1422508516586314,12,571241,0.103658,25,25,0.3,normal
3,MILP,34.163329551548614,1.5322298973632673,3.957916773757161,10,0,101.271958,25,25,0.3,normal
4,longest_carbon,34.98472354040263,1.0975430302527747,3.923668506357852,8,555412,0.101163,25,25,0.3,normal
4,hungriest_profit,35.327961778853364,1.609185056517264,4.131265485501378,9,569582,0.104981,25,25,0.3,normal
4,longest_random,31.673911170544404,1.3681600225707686,3.7686406053470547,10,180302,0.043999,25,25,0.3,normal
4,longest_freeHW,32.59783356213479,1.3658479745105783,3.667726575794968,9,499359,0.092514,25,25,0.3,normal
4,hungriest_random,35.58034540551219,1.4827493821454447,3.8925686162148545,9,181523,0.044781,25,25,0.3,normal
