id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate,limit
1,longest_freeHW,21.135034270319334,0.760249870880591,2.1486319209568436,0,169737,0.041034,10,25,0.3,normal
1,longest_carbon,21.014258200508763,0.41153627051819786,2.178873853502582,0,181679,0.042442,10,25,0.3,normal
1,longest_profit,21.337197705971377,1.0290673537429043,2.2508659352087594,0,179456,0.042535,10,25,0.3,normal
1,longest_balanced,21.287719417822675,0.6981985244439782,2.217934306727378,0,171913,0.041087,10,25,0.3,normal
1,hungriest_random,21.04823676741802,0.8482786742524653,2.0961512315913993,0,124258,0.035368,10,25,0.3,normal
1,hungriest_carbon,20.979418616627804,0.37310827384755224,2.162990859776968,0,179694,0.043528,10,25,0.3,normal
1,hungriest_profit,21.36494610383557,1.0432231645374122,2.2374658767278977,0,177041,0.042452,10,25,0.3,normal
1,hungriest_freeHW,21.14717424511129,0.8057525487894324,2.1293884690779787,0,168810,0.041868,10,25,0.3,normal
1,longest_random,21.177481886201498,0.963527757980462,2.1100440658982547,0,123237,0.035043,10,25,0.3,normal
1,random_freeHW,21.11584877153384,0.751193886600419,2.170548513406573,0,185792,0.044257,10,25,0.3,normal
1,random_balanced,21.25995882943181,0.671073272224328,2.235872478870726,0,187050,0.044628,10,25,0.3,normal
1,random_profit,21.35588344424043,1.0207712624818104,2.26533034538028,0,195383,0.045619,10,25,0.3,normal
1,random_random,21.10237829315904,0.7556400579841036,2.13823031653434,0,108385,0.030903,10,25,0.3,normal
1,hungriest_balanced,21.305982718608178,0.7733588389412269,2.244033145192766,0,172186,0.042845,10,25,0.3,normal
1,random_carbon,21.022683845927183,0.41277386961882256,2.1865640071205443,0,197362,0.04604,10,25,0.3,normal
1,MILP,21.380975684866776,1.081082827559828,2.251193415508303,0,0,3.662382,10,25,0.3,normal
2,longest_carbon,21.030723017227704,0.4138389349687549,2.1889066386645863,0,181297,0.042803,10,25,0.3,normal
2,longest_random,21.091732856018385,0.7339847548976561,2.1350368332281247,0,125999,0.035118,10,25,0.3,normal
2,hungriest_balanced,21.274920767957596,0.6848819091842436,2.239428472059484,0,177926,0.042793,10,25,0.3,normal
2,longest_profit,21.336795545786792,0.9708685264243386,2.225616476949431,0,181439,0.042914,10,25,0.3,normal
2,hungriest_random,21.180384987276767,0.9042081662453569,2.1268765321935468,0,125521,0.035729,10,25,0.3,normal
2,longest_freeHW,21.14983123483031,0.8362223701226819,2.1409990351935915,0,170629,0.041379,10,25,0.3,normal
2,longest_balanced,21.298183408900698,0.7525088877548912,2.2315679193092692,0,179042,0.04297,10,25,0.3,normal
2,hungriest_freeHW,21.1515398107317,0.8664898459047168,2.1230000519958474,0,169848,0.041493,10,25,0.3,normal
2,random_carbon,21.030068331870442,0.44002902109367686,2.179663390652357,0,197280,0.04616,10,25,0.3,normal
2,hungriest_profit,21.361544092765246,1.0306756680009912,2.2416855097868167,0,177592,0.042541,10,25,0.3,normal
2,hungriest_carbon,21.012464602590327,0.4089187264036888,2.169602510465867,0,179081,0.043515,10,25,0.3,normal
2,random_balanced,21.26213109643787,0.6979861621562311,2.263717986292915,0,196620,0.046188,10,25,0.3,normal
2,random_random,21.180901439317978,0.9049435152146507,2.1542752997297585,0,108706,0.031166,10,25,0.3,normal
2,random_profit,21.304869294242465,0.8963716943572434,2.260746872511151,0,199068,0.046236,10,25,0.3,normal
2,random_freeHW,21.14339890775031,0.8551702052398873,2.169363337834831,0,186660,0.044265,10,25,0.3,normal
2,MILP,21.378610628061217,1.0891194354343623,2.249012227448019,0,0,4.276783,10,25,0.3,normal
3,longest_freeHW,19.46462853396157,0.7290307698185342,2.084625856882498,1,170112,0.041136,10,25,0.3,normal
3,longest_carbon,21.01269088191338,0.42659259238666875,2.187658669944926,0,182558,0.042832,10,25,0.3,normal
3,hungriest_random,19.44657689653198,0.7544735806794568,2.1048966628186663,1,124996,0.035199,10,25,0.3,normal
3,longest_profit,21.320352985775013,0.9993988861404026,2.251849316379925,0,179394,0.042665,10,25,0.3,normal
3,hungriest_carbon,20.986615325133773,0.37593423538186743,2.170297795846449,0,180131,0.043611,10,25,0.3,normal
3,longest_random,19.364551067190696,0.7441460460048682,2.0762566575003336,1,124728,0.035369,10,25,0.3,normal
3,longest_balanced,21.279230953443452,0.7161416148951886,2.227382185618279,0,172259,0.041467,10,25,0.3,normal
3,hungriest_freeHW,19.50178167877451,0.7546032886959245,2.090964409550604,1,169463,0.041354,10,25,0.3,normal
3,random_carbon,21.05994158467651,0.46200438917922837,2.180324776521575,0,200084,0.046842,10,25,0.3,normal
3,hungriest_profit,21.324226210248682,1.0083222033008183,2.257466444671523,0,179290,0.042256,10,25,0.3,normal
3,random_random,21.015278947195362,0.8191389737871707,2.1159493342576923,0,108115,0.031364,10,25,0.3,normal
3,random_profit,21.285915639296363,0.8666753544012081,2.257718225447838,0,198330,0.046843,10,25,0.3,normal
3,hungriest_balanced,21.262517519929165,0.6867951509967827,2.226438656844935,0,171996,0.042095,10,25,0.3,normal
3,random_balanced,21.175012373065357,0.593199378595328,2.2397831682172593,0,189180,0.045573,10,25,0.3,normal
3,random_freeHW,21.102977923027424,0.6948695143493434,2.1859582587935686,0,186513,0.044508,10,25,0.3,normal
3,MILP,21.349319083916445,1.0353853223179674,2.2508460217798274,0,0,7.272071,10,25,0.3,normal
4,longest_profit,21.356667951790726,1.0174446691751464,2.2067959538490824,0,179094,0.04252,10,25,0.3,normal
4,longest_freeHW,21.137779445470464,0.7607697014251843,2.1594762605226188,0,169871,0.041112,10,25,0.3,normal
4,longest_carbon,20.994136574257933,0.42318706239319287,2.1746476510786152,0,183809,0.042847,10,25,0.3,normal
4,hungriest_profit,21.363663818128554,1.0416498866894122,2.2383204302366697,0,177139,0.042365,10,25,0.3,normal
4,longest_balanced,21.301150346273435,0.7759201232361705,2.2587452253463782,0,179131,0.042334,10,25,0.3,normal
4,longest_random,21.106319245142636,0.8289929974477939,2.1491269951947904,0,124876,0.035322,10,25,0.3,normal
4,hungriest_carbon,20.97258506729247,0.3943913556491685,2.161647592403702,0,181309,0.043169,10,25,0.3,normal
4,hungriest_random,21.023872946759965,0.691611113327181,2.0835556618910567,0,124779,0.03521,10,25,0.3,normal
