id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate,gintent
1,FIFO_Carbon,15.816178874638723,0.19393811136262706,1.5518480174508371,17,235004,0.04919,25,10,0.3,low
1,FIFO_Balanced,10.382205208895996,0.19427241208022694,1.0519161429617816,20,239584,0.049263,25,10,0.3,low
1,FIFO_Profit,7.8615673196503915,0.19390001123012646,0.587351689316942,21,249158,0.051518,25,10,0.3,low
1,FIFO_Free HW,11.96839195901295,0.1947598846472646,1.2179425949399942,19,231765,0.048346,25,10,0.3,low
1,Longest_Profit,4.243293708094295,0.19471278083470675,0.521109681273757,23,230123,0.048414,25,10,0.3,low
1,Longest_Carbon,13.265617626900559,0.17916209301238825,1.696157337109345,18,400427,0.075372,25,10,0.3,low
1,Random_Free HW,15.609845980052867,0.19368725187343727,1.3169675883452783,17,244166,0.05217,25,10,0.3,low
1,Longest_Free HW,10.41982795357564,0.1923021861361302,1.4437472865691157,20,345747,0.066803,25,10,0.3,low
1,Random_Profit,10.41130108411402,0.1937100210085415,0.7864526339553127,20,243683,0.052547,25,10,0.3,low
1,Random_Balanced,11.261700485258977,0.19348607604584497,1.0172427674645987,19,256141,0.054763,25,10,0.3,low
1,Longest_Balanced,8.394288106809379,0.19454995293974375,1.070345123069836,21,252553,0.052007,25,10,0.3,low
1,Hungriest_Profit,8.671237947766837,0.19498921801315983,0.7661696689340334,21,285913,0.058852,25,10,0.3,low
1,Hungriest_Balanced,7.03661471063864,0.19397420074998578,0.6918695718659533,22,253254,0.053404,25,10,0.3,low
1,Hungriest_Free HW,11.051790984058462,0.19327394356878289,1.037962772151055,20,367973,0.07102,25,10,0.3,low
1,Hungriest_Carbon,14.669771091514493,0.19461527202132123,1.4562760463976503,18,753529,0.128928,25,10,0.3,low
1,Random_Carbon,16.391054864905737,0.1940757322541004,1.4713109004033196,17,1557192,0.246656,25,10,0.3,low
1,MILP,21.103431442726965,0.1942622403864045,1.7494913736132358,14,0,8.911132,25,10,0.3,low
2,FIFO_Profit,8.28886894777478,0.19455231074743443,0.8115408898292797,21,268896,0.054149,25,10,0.3,low
2,FIFO_Free HW,15.032754801798093,0.19432873726324243,1.4056184843006443,17,240180,0.04953,25,10,0.3,low
2,FIFO_Carbon,14.390947682004532,0.1852344244926969,1.4199789133581024,18,287814,0.05951,25,10,0.3,low
2,FIFO_Balanced,13.657318388853255,0.19260634214546268,1.1825946525428555,18,281427,0.056836,25,10,0.3,low
2,Hungriest_Profit,7.0376168245570385,0.19475980674721305,0.6882266720407377,22,234355,0.053256,25,10,0.3,low
2,Hungriest_Balanced,11.875474050284584,0.19295881813211702,1.0982943669992877,20,305689,0.06302,25,10,0.3,low
2,Longest_Carbon,13.488392410226876,0.19224794932421824,1.6232087019816845,18,375714,0.071721,25,10,0.3,low
2,Random_Profit,4.243293708094295,0.19471278083470675,0.521109681273757,23,231613,0.049771,25,10,0.3,low
2,Longest_Profit,4.243293708094295,0.19471278083470675,0.521109681273757,23,229468,0.048377,25,10,0.3,low
2,Longest_Balanced,10.461337237481409,0.19103403007498646,1.3577747577409038,20,383369,0.073397,25,10,0.3,low
2,Hungriest_Carbon,17.72908131248921,0.19372826532267148,1.6580061959765322,16,433120,0.080216,25,10,0.3,low
