id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate,limit
1,hungriest_random,21.41207605665298,0.7212668303246563,2.3837428768287334,41,270533,0.058256,50,25,0.3,low
1,longest_random,15.044721426022175,0.7247883250543448,2.116655690351981,43,293950,0.061099,50,25,0.3,low
1,longest_profit,10.901591152572351,0.7250426322801251,1.589961413767067,45,1445099,0.243415,50,25,0.3,low
1,random_random,20.303420982020484,0.7258667216023097,2.029065134298838,40,246775,0.053216,50,25,0.3,low
1,longest_balanced,16.84845164953861,0.7212798791125068,2.258839267710705,42,1462517,0.24781,50,25,0.3,low
1,hungriest_freeHW,19.002395570958228,0.7207117414920124,2.103365219478951,42,1321920,0.221974,50,25,0.3,low
1,longest_freeHW,15.013761783862256,0.7240245193225093,2.1102851602650126,43,1366802,0.231724,50,25,0.3,low
1,random_freeHW,20.882025436316315,0.7256955655949417,2.0740322861266325,39,1333570,0.221782,50,25,0.3,low
1,hungriest_profit,13.48369956638859,0.7250196491130235,1.5843027879364717,44,1861103,0.305777,50,25,0.3,low
1,random_profit,15.001008688273153,0.7254978294840596,1.532818253696702,43,1325869,0.219593,50,25,0.3,low
1,random_carbon,27.254766764571563,0.6950354767177143,2.8710739180354996,37,1401436,0.231596,50,25,0.3,low
1,random_balanced,26.203940150317564,0.708802431573772,2.4153164990944442,37,1344581,0.223267,50,25,0.3,low
1,hungriest_balanced,21.49884372070985,0.725807689446379,2.469388686861824,41,1363007,0.228275,50,25,0.3,low
1,hungriest_carbon,25.1509727752699,0.7157326447195103,2.904357570168038,39,3199807,0.494483,50,25,0.3,low
1,longest_carbon,24.647144937244246,0.7188584646070523,3.2647410859673602,38,6847932,1.003195,50,25,0.3,low
1,MILP,33.033273264897296,0.7255195416542075,3.0370507115367107,35,0,2339.341723,50,25,0.3,low
2,longest_random,14.984705301364334,0.7253731923260526,2.094262194667485,43,317362,0.063601,50,25,0.3,low
2,longest_profit,10.403625263458657,0.7250855059766013,1.3713320614097786,45,1291500,0.220611,50,25,0.3,low
2,hungriest_random,18.76188069125167,0.7258389853557023,2.2423583989871876,42,295424,0.061829,50,25,0.3,low
2,random_random,20.107205166995485,0.7258894068473307,2.0774969178237956,40,246903,0.051539,50,25,0.3,low
2,longest_freeHW,15.019530371802643,0.7253763974106929,2.1599751768474516,43,1433085,0.241677,50,25,0.3,low
2,longest_carbon,23.188424333245635,0.7188744076031411,3.079290925592602,39,1452520,0.234412,50,25,0.3,low
2,longest_balanced,17.266374639293076,0.7255866700553196,2.5354954435874,42,1474403,0.236945,50,25,0.3,low
2,random_profit,13.362214007500835,0.7255083138005556,1.5966630969295152,44,1308449,0.217422,50,25,0.3,low
2,hungriest_profit,14.38676777693966,0.7197642482083135,1.723642116307356,44,1289982,0.217231,50,25,0.3,low
2,random_freeHW,20.559189254519858,0.725819449900894,1.9251626327255944,40,1325159,0.21897,50,25,0.3,low
