id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate,limit
1,longest_profit,21.321817547899172,0.8816002012467863,2.1645217599953117,0,242753,0.054514,10,50,0.3,low
1,hungriest_carbon,21.008786279603395,0.11958212781075536,2.0557141705651394,0,244204,0.055368,10,50,0.3,low
1,longest_carbon,21.06738773318725,0.12151192658928474,2.0515655557044385,0,245003,0.054346,10,50,0.3,low
1,longest_balanced,21.273091089714274,0.2432186680851917,1.959211790342545,0,237899,0.053824,10,50,0.3,low
1,longest_freeHW,21.043812916990888,0.9561063991864077,2.1225274407069255,0,233740,0.053211,10,50,0.3,low
1,longest_random,20.959413272654867,0.7207409338607488,2.1265563981465627,0,126807,0.037401,10,50,0.3,low
1,random_freeHW,21.01055518581839,1.0704148078996534,2.1628037555580324,0,247275,0.055505,10,50,0.3,low
1,random_profit,21.3355947171301,0.8372832368819101,2.189985411571179,0,257909,0.056936,10,50,0.3,low
1,hungriest_balanced,21.249198741236164,0.3031874462891832,1.9969510217072808,0,233147,0.05347,10,50,0.3,low
1,hungriest_profit,21.33909619157564,0.7582508036745728,2.1509733189791245,0,240573,0.054972,10,50,0.3,low
1,hungriest_freeHW,21.032943279886755,1.0098828514925342,2.1289779746597017,0,231292,0.053526,10,50,0.3,low
1,random_carbon,21.01530448832527,0.1390515517316429,2.071751186847285,0,262121,0.057846,10,50,0.3,low
1,hungriest_random,21.058948340451447,0.8442303624251646,2.115923677326889,0,125246,0.037241,10,50,0.3,low
1,random_random,20.929675011949634,0.9166011513149973,2.1977304283923114,0,108486,0.032651,10,50,0.3,low
1,random_balanced,21.259220823823863,0.23494627614705388,1.976524145353812,0,251334,0.056241,10,50,0.3,low
1,MILP,21.344762382880468,0.7157930757698577,2.1600605269865056,0,0,14.874814,10,50,0.3,low
2,longest_profit,21.225195289895424,0.9828388603126752,2.19220007354048,0,247150,0.054746,10,50,0.3,low
2,hungriest_profit,21.240070081553284,0.8978436903520516,2.2074605486275267,0,244689,0.055227,10,50,0.3,low
2,longest_freeHW,20.97288620853223,0.9634880024612904,2.2057484237524236,0,234664,0.053368,10,50,0.3,low
2,longest_random,21.041204713296423,0.9913075615060388,2.2875165343979487,0,125079,0.03653,10,50,0.3,low
2,hungriest_freeHW,20.942580031735673,1.0261547980280603,2.207756758897738,0,232599,0.053755,10,50,0.3,low
2,random_profit,21.231011149521564,0.8359677747277335,2.174717785109885,0,260735,0.05726,10,50,0.3,low
2,longest_balanced,21.136530590946624,0.19267419038400774,2.0459531064472363,0,243913,0.055145,10,50,0.3,low
2,hungriest_carbon,20.98328922699098,0.1312554325691094,2.0738732837312135,0,243755,0.055838,10,50,0.3,low
2,longest_carbon,21.047732379791785,0.14088995649514474,2.0735659336756527,0,245350,0.055176,10,50,0.3,low
2,hungriest_random,20.947283769478847,0.8711601975150182,2.2276125561417066,0,126128,0.036901,10,50,0.3,low
2,random_random,20.95978741397326,0.8471245424881595,2.172166796726744,0,109578,0.032803,10,50,0.3,low
2,hungriest_balanced,21.135188445221864,0.19850631446794104,2.045189078222262,0,240798,0.054689,10,50,0.3,low
2,random_freeHW,20.978488401214708,1.0332908742608589,2.2619975349010826,0,246329,0.054945,10,50,0.3,low
2,random_carbon,21.003165453314622,0.1410290475064179,2.070511312354565,0,262503,0.05831,10,50,0.3,low
2,random_balanced,21.126179139593603,0.19650260600660371,2.060465346778974,0,261867,0.057986,10,50,0.3,low
2,MILP,21.247048206660747,0.991965157092294,2.232130431409548,0,0,13.624152,10,50,0.3,low
3,random_profit,21.333417570706413,0.8297509783638135,2.1562930874691038,0,263336,0.057425,10,50,0.3,low
3,longest_balanced,21.22766250526983,0.2810353264920332,2.0289168844179724,0,244215,0.054513,10,50,0.3,low
3,longest_freeHW,21.062887361906668,1.036290534583767,2.195925874668115,0,235353,0.053054,10,50,0.3,low
3,longest_profit,21.318651117958538,0.927034028358039,2.170263873091101,0,246914,0.05501,10,50,0.3,low
3,hungriest_profit,21.336482356569647,0.7607797780051964,2.1490982688933684,0,244557,0.055266,10,50,0.3,low
3,hungriest_freeHW,21.000817244427576,1.0932600399823138,2.2313904050650786,0,231924,0.053335,10,50,0.3,low
3,random_freeHW,21.026521942941482,1.0392174330208135,2.243382798851122,0,246744,0.055265,10,50,0.3,low
3,longest_carbon,20.991648065043975,0.17344807200934173,2.091443437970616,0,248295,0.055825,10,50,0.3,low
3,hungriest_random,21.04729259296325,0.9302788329234508,2.1766814525515645,0,126875,0.036812,10,50,0.3,low
3,longest_random,21.021350492572157,0.6112747587853893,2.127682428597294,0,126753,0.036558,10,50,0.3,low
3,hungriest_balanced,21.233758727716936,0.3099151758840148,2.0404706498327667,0,241330,0.054852,10,50,0.3,low
3,hungriest_carbon,20.98468385732443,0.1713529308052766,2.073814331648222,0,246831,0.056256,10,50,0.3,low
3,random_random,20.97578962200412,0.639073857057438,2.1468986105541514,0,110429,0.032807,10,50,0.3,low
3,random_balanced,21.29305549498831,0.4895897930785209,2.1276594964742697,0,257325,0.05671,10,50,0.3,low
3,random_carbon,20.96094420035931,0.16823222699399612,2.099430708437494,0,263399,0.057952,10,50,0.3,low
3,MILP,21.340746336364052,0.7304528738983004,2.1629930665105497,0,0,10.369279,10,50,0.3,low
4,longest_profit,21.32182591517634,0.8850924751446008,2.180391021289573,0,241936,0.054169,10,50,0.3,low
4,longest_carbon,21.06738773318725,0.12151192658928474,2.0515655557044385,0,245009,0.054309,10,50,0.3,low
4,hungriest_balanced,21.273653452518236,0.2703045772101818,1.9989435679093701,0,239909,0.055139,10,50,0.3,low
4,longest_freeHW,21.05516784922798,0.8737980678253321,2.12546854315494,0,234014,0.052976,10,50,0.3,low
4,longest_random,20.962936924307243,0.7942859885618666,2.1916142742529114,0,124015,0.036552,10,50,0.3,low
4,longest_balanced,21.263199760771137,0.23819884486390533,1.9906682620288272,0,240962,0.053825,10,50,0.3,low
4,random_profit,21.33204369519106,0.685450381103995,2.1588801692253723,0,258130,0.05717,10,50,0.3,low
4,hungriest_profit,21.33909619157564,0.7582508036745728,2.1509733189791245,0,240579,0.054661,10,50,0.3,low
4,random_freeHW,21.031832768026295,0.9449740046629667,2.1604794319425142,0,246998,0.055352,10,50,0.3,low
4,hungriest_freeHW,21.047687036395562,1.0142519311183855,2.1848517656051483,0,231751,0.053279,10,50,0.3,low
