id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate,limit
1,hungriest_freeHW,21.127121727919228,0.7214199403972011,2.0056581133172977,16,449854,0.087977,25,25,0.3,low
1,hungriest_profit,16.375091068894307,0.7255567362698632,1.5991535279381812,18,435468,0.084489,25,25,0.3,low
1,hungriest_random,19.464916425436147,0.7226855615666564,1.9081001429167121,17,155860,0.040424,25,25,0.3,low
1,longest_balanced,17.84814245494025,0.7247904564363727,2.3863426714450595,17,549204,0.099063,25,25,0.3,low
1,longest_freeHW,15.243025023713976,0.7215096076997034,2.068270801457947,18,476612,0.088699,25,25,0.3,low
1,longest_random,20.812389041721904,0.7232646571017425,2.455847919388701,15,194326,0.046007,25,25,0.3,low
1,longest_profit,10.901591152572351,0.7250426322801251,1.589961413767067,20,589487,0.104463,25,25,0.3,low
1,longest_carbon,27.12059431801072,0.72515030689122,3.1863491160777873,12,524393,0.09695,25,25,0.3,low
1,random_profit,15.489177194584284,0.7255701453399996,1.5506365105298852,17,525022,0.096523,25,25,0.3,low
1,random_freeHW,22.746868047822673,0.7048446610072874,2.18450336759209,14,523002,0.097964,25,25,0.3,low
1,random_random,21.528445710473438,0.7137997005742366,1.8843511119732101,14,136789,0.036821,25,25,0.3,low
1,random_balanced,22.47038578562672,0.7162228351960834,2.365120260357733,14,488253,0.091902,25,25,0.3,low
1,hungriest_carbon,27.529936132210548,0.7059540136310057,2.9714088896184445,13,489516,0.09343,25,25,0.3,low
1,hungriest_balanced,21.302396521303436,0.7213010315865682,2.092728062810717,16,583536,0.109308,25,25,0.3,low
1,random_carbon,29.391751234394732,0.7259481577517259,2.875677992108735,10,707612,0.121831,25,25,0.3,low
1,MILP,32.537675936793825,0.7255728716960159,3.033562768272134,9,0,2100.430841,25,25,0.3,low
2,longest_random,15.213642371996627,0.7185214395956231,2.0417297693862357,18,173715,0.042213,25,25,0.3,low
2,longest_freeHW,12.923835523883305,0.7254113821029979,1.844565950340379,19,487849,0.089268,25,25,0.3,low
2,longest_balanced,17.072166387046146,0.7230809348331823,2.232377139200955,17,486381,0.089834,25,25,0.3,low
2,longest_profit,10.901591152572351,0.7250426322801251,1.589961413767067,20,588996,0.103809,25,25,0.3,low
2,hungriest_random,21.066399197738914,0.7210759367417884,1.934105055246639,16,168884,0.042158,25,25,0.3,low
2,longest_carbon,23.86263609637187,0.7221973384296235,3.0617135554063255,14,524101,0.095802,25,25,0.3,low
2,hungriest_carbon,25.884684141713866,0.720958122742765,2.91843569392267,14,489153,0.093197,25,25,0.3,low
2,hungriest_profit,16.375091068894307,0.7255567362698632,1.5991535279381812,18,434885,0.08413,25,25,0.3,low
2,random_random,18.789504424321887,0.7197293594696885,1.676775504387034,15,137275,0.035284,25,25,0.3,low
2,hungriest_balanced,19.643961965589853,0.7220435750736096,2.040168825935986,17,436576,0.085211,25,25,0.3,low
2,random_freeHW,15.65496749244647,0.7259310717321051,1.9091442804307308,17,471143,0.088511,25,25,0.3,low
2,hungriest_freeHW,19.48927720689018,0.7192321013739423,1.9597279535761745,17,435742,0.084462,25,25,0.3,low
2,random_profit,13.683347377026504,0.7235630495054126,1.4220987531538383,19,449937,0.085726,25,25,0.3,low
2,random_balanced,23.455552212259914,0.723635543261344,2.3766009387647875,13,572336,0.103665,25,25,0.3,low
2,random_carbon,27.528360168356684,0.6632242079196073,2.7251560158805934,12,800879,0.137471,25,25,0.3,low
2,MILP,31.62853019202,0.7258995892387445,2.9291588217405446,9,0,1042.331246,25,25,0.3,low
3,longest_profit,10.891514363497201,0.7258680300125108,1.587889218387178,20,598252,0.105577,25,25,0.3,low
3,longest_freeHW,17.610247151440298,0.725981924901993,2.370197578461678,17,507456,0.092641,25,25,0.3,low
3,longest_random,10.760658574159905,0.709341509057026,1.5197411599000772,20,167772,0.04185,25,25,0.3,low
3,hungriest_profit,17.16926022258869,0.7214445489821638,1.7748864320337123,18,435344,0.084898,25,25,0.3,low
3,longest_balanced,17.77837773703847,0.7245035481989112,2.4520667932251357,17,490863,0.090704,25,25,0.3,low
3,longest_carbon,23.8023193644738,0.7259591566415919,3.042927870109489,14,528618,0.097714,25,25,0.3,low
3,random_freeHW,19.57487668272446,0.7205619911077418,2.060176503050485,16,465443,0.088933,25,25,0.3,low
3,hungriest_random,20.878521728862182,0.7254774388298597,2.092598424818536,16,490135,0.091262,25,25,0.3,low
3,hungriest_freeHW,19.463854250429094,0.7231810661837158,1.929475882981059,17,433825,0.085005,25,25,0.3,low
3,random_random,18.875162087465743,0.7232925270829448,1.9865706000589605,16,142338,0.036384,25,25,0.3,low
3,hungriest_balanced,19.623328517297377,0.7179373965146305,2.0420391254689236,17,442972,0.08577,25,25,0.3,low
3,random_profit,14.179313232737073,0.7257677314097719,1.467590113718114,18,448954,0.089709,25,25,0.3,low
3,random_balanced,21.210102644527726,0.7031314886441368,2.409716591446139,14,513277,0.095039,25,25,0.3,low
3,random_carbon,24.409497507212404,0.6441265640518721,2.747226958455264,13,680048,0.11987,25,25,0.3,low
3,hungriest_carbon,25.199093828568138,0.6945877986630593,2.7632087908313103,14,35747096,4.965301,25,25,0.3,low
3,MILP,29.179721545282604,0.7259259579414159,3.0235692633740303,12,0,4579.462716,25,25,0.3,low
4,longest_random,17.55448982243679,0.7259926549266204,2.332869198559923,17,178668,0.043206,25,25,0.3,low
4,longest_freeHW,15.239310934709032,0.7205547158664761,2.06215903714359,18,500909,0.091465,25,25,0.3,low
4,longest_profit,10.89847220182624,0.725353990244545,1.6038789209632034,20,602649,0.106767,25,25,0.3,low
4,longest_carbon,27.10656325433971,0.7207343243929404,3.185867581857642,12,525029,0.096759,25,25,0.3,low
4,longest_balanced,17.74400158630617,0.725143374437445,2.4281757023760027,17,705918,0.120871,25,25,0.3,low
4,hungriest_profit,14.712668479785778,0.725334421453391,1.5518605286333957,19,438219,0.085765,25,25,0.3,low
4,random_balanced,19.389962525442254,0.725112964567492,2.2524609304027523,16,525148,0.096945,25,25,0.3,low
4,random_random,21.296672918433114,0.7232381522448518,2.02151581052243,15,145769,0.037102,25,25,0.3,low
4,random_profit,12.218510931836224,0.7252718909473781,1.5099189540543105,19,478322,0.090184,25,25,0.3,low
4,hungriest_freeHW,19.48507585116017,0.7239615659350483,1.9553572484582942,17,435301,0.085616,25,25,0.3,low
4,hungriest_balanced,21.292224534910602,0.725941197525914,2.102421947510524,16,616433,0.114047,25,25,0.3,low
4,hungriest_carbon,27.509666707350753,0.6933942865175077,2.967998129742704,13,585123,0.109315,25,25,0.3,low
4,random_freeHW,20.831776061969826,0.7249141868023601,2.256074791476739,15,846640,0.143633,25,25,0.3,low
4,hungriest_random,21.60111625166724,0.7248135959465776,2.2457830195216086,16,655854,0.111744,25,25,0.3,low
