id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate
0,"multiDips_1_(0, 0, 100)",9.763808558991983,0.44110993191559456,1.0861252848220708,20,201960,0.04421,25,5,0.2
0,"multiDips_1_(100, 0, 0)",9.76339823675422,0.43778279746559456,1.0836664037031898,20,202071,0.044586,25,5,0.2
0,"multiDips_1_(0, 100, 0)",9.871271827954187,0.2430392682896305,1.063692733705227,20,203972,0.04496,25,5,0.2
0,"multiDips_1_(33.33, 33.33, 33.33)",8.34915366416477,0.40168314515640263,0.8988693471006867,21,236261,0.050723,25,5,0.2
0,"multiDips_4_(0, 100, 0)",11.00450696864423,0.3737093489672919,1.2702395806648137,19,189601,0.045033,25,5,0.2
0,"multiDips_2_(0, 100, 0)",9.84718181100386,0.48611502153934905,1.42466493889619,20,198276,0.045313,25,5,0.2
0,"multiDips_2_(100, 0, 0)",8.441307661464698,0.46063669109210303,1.2326325512716334,21,194395,0.044413,25,5,0.2
0,"multiDips_3_(0, 0, 100)",10.591928116646852,0.4833705027589659,1.2494932017240328,20,206509,0.047621,25,5,0.2
0,"multiDips_3_(100, 0, 0)",10.798259288144285,0.4451806991884557,1.1819634422745096,20,202381,0.046873,25,5,0.2
0,"multiDips_2_(33.33, 33.33, 33.33)",8.441307661464696,0.46063669109210303,1.2326325512716334,21,194391,0.045109,25,5,0.2
0,"multiDips_3_(0, 100, 0)",10.772158630464425,0.4123919616105868,1.2124143566511831,20,194631,0.046225,25,5,0.2
0,"multiDips_4_(100, 0, 0)",9.161992693496275,0.2861985645190841,0.8886135781679622,20,192654,0.046951,25,5,0.2
0,"multiDips_3_(33.33, 33.33, 33.33)",10.798259288144285,0.4410006991884557,1.1731634422745096,20,199816,0.04728,25,5,0.2
0,"multiDips_2_(0, 0, 100)",8.441307661464696,0.46063669109210303,1.2326325512716334,21,193134,0.045109,25,5,0.2
0,"multiDips_4_(33.33, 33.33, 33.33)",9.763641084827526,0.43798954949490493,1.080410908164246,20,243607,0.054856,25,5,0.2
