id,type,profit,carbon,energy,failedP,inferences,time,numIntents,size,rate
0,"multiDips_4_(0, 0, 100)",86.95897495713606,3.0188376513765474,9.392246072595716,7,2883830,0.470979,50,50,0.2
0,"multiDips_3_(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",86.05851417466323,3.028616489277333,9.44498062984777,8,3082508,0.515157,50,50,0.2
0,"multiDips_2_(0, 0, 100)",84.60720922602253,3.079242225122301,9.376038694415572,9,3002902,0.489584,50,50,0.2
0,"multiDips_4_(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",88.80116606107322,2.833082238194562,9.327938096868278,6,2995367,0.490672,50,50,0.2
0,"multiDips_1_(0, 0, 100)",86.47423388728186,3.1201403062356525,9.352034436655199,8,2843744,0.462561,50,50,0.2
0,"multiDips_1_(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",87.36214995440632,2.7903337464122724,9.19267435050013,7,2965244,0.487191,50,50,0.2
0,"multiDips_3_(100, 0, 0)",86.40623950771551,3.9478168223200254,9.62689734495608,8,3719018,0.61523,50,50,0.2
0,"multiDips_2_(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",89.3383282031276,3.095278047761775,9.656959844941609,6,3096826,0.49759,50,50,0.2
0,"multiDips_2_(0, 100, 0)",88.9556982169526,2.296626455189782,9.73398500772748,6,3655264,0.579293,50,50,0.2
0,"multiDips_4_(100, 0, 0)",89.22411903042429,3.3728815556045855,9.415247705605054,6,3773073,0.610003,50,50,0.2
0,"multiDips_1_(0, 100, 0)",86.59757127551767,2.12675517927037,9.07163177556287,7,3565083,0.569188,50,50,0.2
0,"multiDips_3_(0, 0, 100)",86.04103363520096,3.1468972304138125,9.497511649481222,8,2950002,0.495046,50,50,0.2
0,"multiDips_1_(100, 0, 0)",89.93975865520598,3.692631221858751,9.70539284533995,6,3841733,0.608903,50,50,0.2
0,"multiDips_3_(0, 100, 0)",84.06218548390642,2.396952863828362,9.642997603955465,9,3644100,0.60383,50,50,0.2
0,"multiDips_4_(0, 100, 0)",85.3637779497851,2.0703774928986216,9.27122816675614,8,3574348,0.564786,50,50,0.2
0,"multiDips_2_(100, 0, 0)",84.75782579108632,3.942374605005682,9.578967451935442,9,3660998,0.578807,50,50,0.2
0,MILP,94.70185181499733,3.7948414994591504,10.028769202249507,3,0,5421.3057,50,50,0.2
1,"multiDips_1_(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",86.87980509138956,2.5834720813352967,8.915114812556292,7,3307842,0.516869,50,50,0.2
1,"multiDips_1_(0, 0, 100)",85.82478239896908,3.1847354856653403,9.20570874948118,8,2903277,0.466073,50,50,0.2
